LOCCODE,PREK_TYPE,BOROUGH,DISTRICT,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,AREA_NAME,SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,BUTTON_TYPE
XAAC,NYCEEC,X,12,Puerto Rican Family Institute Bronx Head Start,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7189915590,1423 Prospect Avenue,10459,1,Morrisania-Melrose,54,1012878,242679,lisanchez@prfi.org,n/a,5,9,2,12XAAC,apply
XAAF,NYCEEC,X,11,Howard Haber Early Learning Center,"<p><strong>Alert</strong>: If your child has an IEP recommending Related Services and/or SEIT, contact the program directly for more information before applying.</p>",7184091450,2300 Westchester Avenue,10462,1,Westchester-Unionport,12,1026327,243791,francine.rykman@ahrcnyc.org,www.schools.ahrcnyc.org,5,3,2,11XAAF,apply
XAAH,NYCEEC,X,10,Amalgamated Nursery School,,7185438688,3980 Orloff Avenue,10463,1,Van Cortlandt Village,35,1013992,261422,amalgamatedns@gmail.com,www.amalgamatednurseryschool.com,4,3,1,10XAAH,apply
XAAS,NYCEEC,X,12,Bronxdale Nursery,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7189918315,1065 Beach Avenue,10472,1,Soundview-Bruckner,40,1021541,240618,mscrosleyp@gmail.com,n/a,3,7,2,12XAAS,apply
XAAX,NYCEEC,X,9,Christ the King School,<p><strong> Enhanced Language Support</strong>: Spanish</p>,7185385959,1345 Grand Concourse,10452,1,West Concourse,54,1007801,244379,ctk_braswell@hotmail.com,www.christthekingbronx.org,3,3,1,09XAAX,apply
XABI,NYCEEC,X,8,The Greek American Institute of New York Inc.,,7188232393,3573 Bruckner Boulevard,10461,1,Pelham Bay-Country Club-City Island,30,1031835,248626,alexandra.lacas@gai-edu.org,www.greekamericaninstitute.org,2,3,1,08XABI,apply
XABK,NYCEEC,X,8,Holy Cross School,<p><strong> Alert: </strong>Program may utilize flexible scheduling policy. Please contact program directly for details about pre-K schedule.</p>,7188424492,1846 Randall Avenue,10473,1,Soundview-Castle Hill-Clason Point-Harding Park,90,1022810,237074,upkadmit@holycrossbx.org,n/a,3,3,1,08XABK,apply
XABL,NYCEEC,X,8,Holy Family School,<p><strong> Alert: </strong>Program may utilize flexible scheduling policy. Please contact program directly for details about pre-K schedule.</p>,7188637280,2169 Blackrock Ave,10472,1,Westchester-Unionport,72,1025351,241307,claire.latempa@archny.org,www.hfsny.org,3,3,1,08XABL,apply
XABM,NYCEEC,X,11,Holy Rosary School,,7186521838,1500 Arnow Avenue,10469,1,Allerton-Pelham Gardens,120,1027777,255396,deev16@verizon.net,www.holyrosaryschoolbronx.org,3,3,1,11XABM,apply
XABT,NYCEEC,X,11,Immaculate Conception School,,7185473346,760 East Gun Hill Road,10467,1,Williamsbridge-Olinville,36,1021829,258688,b207@adnyeducation.org,www.schoolofimmaculateconception.org,5,9,1,11XABT,apply
XACE,NYCEEC,X,11,Nativity of Our Blessed Lady,,7183242188,3893 Dyre Avenue,10466,1,Eastchester-Edenwald-Baychester,58,1030893,263182,b208@adnyeducation.org,www.nativityofourblessedlady.org,3,7,1,11XACE,apply
XACF,NYCEEC,X,11,New Covenant Christian School,,7185198884,1497 Needham Avenue,10469,1,Eastchester-Edenwald-Baychester,72,1026226,259954,appiad@ncchristianschool.org,www.ncchristianschool.org,2,3,1,11XACF,apply
XACJ,NYCEEC,X,8,Our Lady of the Assumption School,,7188291706,1617 Parkview Avenue,10461,1,Pelham Bay-Country Club-City Island,54,1032110,247354,b210@adnyeducation.org,www.olassumptionbronx.org,5,9,1,08XACJ,apply
XACK,NYCEEC,X,11,Our Lady of Grace School,<p><strong> Enhanced Language Support</strong>: Spanish</p>,7185479918,3981 Bronxwood Avenue,10466,1,Williamsbridge-Olinville,72,1024454,262181,principal@olgschoolbronx.com,www.olgschoolbronx.com,3,3,1,11XACK,apply
XACM,NYCEEC,X,10,Our Lady of Mount Carmel,<p><strong> Alert: </strong>Program may utilize flexible scheduling policy. Please contact program directly for details about pre-K schedule.</p>,7182956080,2465 Bathgate Avenue,10458,1,Belmont,100,1015046,251978,olmcsecy@gmail.com,www.mtcarmelschoolbronx.org,2,3,1,10XACM,apply
XACR,NYCEEC,X,11,Regent School,<p><strong> Alert: </strong>Program may utilize flexible scheduling policy. Please contact program directly for details about pre-K schedule.</p>,7186532900,719 East 216 Street,10467,1,Williamsbridge-Olinville,18,1022099,260348,dteshuva@amcearlylearn.com,n/a,5,9,1,11XACR,apply
XACX,NYCEEC,X,9,St. Angela Merici School,<p><strong> Alert: </strong>Program may utilize flexible scheduling policy. Please contact program directly for details about pre-K schedule.</p>,7182933365,266 East 163rd Street,10451,1,East Concourse-Concourse Village,90,1007012,240700,b221@adnyeducation.org,n/a,5,9,1,09XACX,apply
XACY,NYCEEC,X,10,Saint Ann - Our Lady of Mount Carmel Annex,,7186553449,3511 Bainbridge Avenue,10467,1,Norwood,80,1017877,260414,lflores@saintannschoolbx.org,n/a,2,1,1,10XACY,apply
XADH,NYCEEC,X,10,Saint Brendan School,,7186532292,268 East 207th Street,10467,1,Norwood,40,1018097,258297,stbrendanschoolbronx@gmail.com,www.stbrendanschoolbronx.org,4,3,1,10XADH,apply
XADJ,NYCEEC,X,11,Saint Clare of Assisi School,<p><strong> Alert: </strong>Program may utilize flexible scheduling policy. Please contact program directly for details about pre-K schedule.</p>,7188924080,1911 Hone Avenue,10461,1,Pelham Parkway,160,1023940,249427,theresa.bivona@archny.org,www.stclareofassisischool.org,2,3,1,11XADJ,apply
XADL,NYCEEC,X,8,St. Francis De Chantal School,,7188925359,2962 Harding Avenue,10465,1,Schuylerville-Throgs Neck-Edgewater Park,54,1035886,236785,earlychildhood.education@archny.org,www.sfdchantalschool.org,5,9,1,08XADL,apply
XADN,NYCEEC,X,11,Saint Francis of Assisi School,,7189944650,4300 Baychester Avenue,10466,1,Woodlawn-Wakefield,54,1027035,266145,assistantprincipal@sfabx.com,www.sfabx.com,3,3,1,11XADN,apply
XADO,NYCEEC,X,11,Saint Francis Xavier School,,7188630531,1711 Haight Avenue,10461,1,Van Nest-Morris Park-Westchester Square,116,1025124,248452,sfxupk@gmail.com,www.sfxschool.net,3,3,1,11XADO,apply
XADQ,NYCEEC,X,11,St. Helena School,,7188923234,2050 Benedict Avenue,10462,1,Parkchester,80,1024002,243331,b239@adnyeducation.org,www.sthelenaelementary.com,5,9,1,11XADQ,apply
XADT,NYCEEC,X,12,Saint John Chrysostom School,,7183287226,1144 Hoe Avenue,10459,1,Morrisania-Melrose,92,1014447,240714,b243@adnyeducation.org,www.sjchrysostom.org,3,3,1,12XADT,apply
XADV,NYCEEC,X,10,Saint John School,,7185480255,3143 Kingsbridge Avenue,10463,1,Spuyten Duyvil-Kingsbridge,36,1010279,260097,b242@adnyeduction.org,www.stjohnschoolbronx.org,2,3,1,10XADV,apply
XADW,NYCEEC,X,9,St. Joseph School,<p><strong> Alert: </strong>Program may utilize flexible scheduling policy. Please contact program directly for details about pre-K schedule.</p>,7185839432,1946 Bathgate Avenue,10457,1,Claremont-Bathgate,120,1012837,248142,b245@adnyeducation.org,n/a,5,9,1,09XADW,apply
XADY,NYCEEC,X,11,Saint Lucy School,,7188822203,830 Mace Avenue,10467,1,Bronxdale,148,1022298,253764,minneci@stlucys.org,www.stlucys.org,3,3,1,11XADY,apply
XADZ,NYCEEC,X,7,St. Luke School,,7185850380,608 East 139th Street,10454,1,Mott Haven-Port Morris,36,1007599,233272,b247@adnyeducation.org,www.stluke138.org,5,9,1,07XADZ,apply
XAEB,NYCEEC,X,10,Saint Margaret of Cortona,,7185498580,452 West 260th Street,10471,1,North Riverdale-Fieldston-Riverdale,120,1011089,270213,principal@stmargaretschoolriverdale.com,www.stmargaretschoolriverdale.com,7,3,1,10XAEB,apply
XAEF,NYCEEC,X,11,Saint Mary School,,7185470500,3956 Carpenter Avenue,10466,1,Williamsbridge-Olinville,72,1021977,262942,fran.bulfamante@archny.org,www.stmaryschoolbx.org,3,3,1,11XAEF,apply
XAEH,NYCEEC,X,10,St. Philip Neri School,,7183658806,3031 Grand Concourse,10468,1,Bedford Park-Fordham North,100,1015510,257598,b256@adnyeducation.org,www.stphilipneribronx.org,5,9,1,10XAEH,apply
XAEL,NYCEEC,X,11,St. Raymond Elementary,,7185973232,2380 East Tremont Avenue,10462,1,Parkchester,72,1024513,246195,patricia.brito@archny.org,www.straymondelementary.org,2,3,1,11XAEL,apply
XAEN,NYCEEC,X,10,St. Simon Stock,,7185973134,2195 Valentine Avenue,10457,1,Mount Hope,80,1012195,250754,Kinsley.Jabouin@archny.org,www.stsimonstockschool.org,5,9,1,10XAEN,apply
XAEO,NYCEEC,X,8,Saint Theresa,,7187923688,2872 St.Theresa Avenue,10461,1,Pelham Bay-Country Club-City Island,92,1030386,248811,b262@adnyeducation.org,www.sttheresaschoolbronx.org,7,3,1,08XAEO,apply
XAEP,NYCEEC,X,12,St. Thomas Aquinas School,,7188937600,1909 Daly Avenue,10460,1,East Tremont,40,1016185,245586,b263@adnyeducation.org,n/a,5,9,1,12XAEP,apply
XAEW,NYCEEC,X,11,The Learning Tree,,7189440958,801 Bartholdi Street,10467,1,Williamsbridge-Olinville,72,1022243,257666,msgregory@tltprep.org,www.learningtreeprep.org,3,2,1,11XAEW,apply
XAFA,NYCEEC,X,11,UCP/NYC's Bronx Children's Program,"<p><strong>Alert</strong>: If your child has an IEP recommending Related Services and/or SEIT, contact the program directly for more information before applying.</p>",7186529790,1770 Stillwell Avenue,10469,1,Van Nest-Morris Park-Westchester Square,16,1029977,251936,bellman@ucpnyc.org,www.ucpnyc.org,2,3,2,11XAFA,apply
XAFB,NYCEEC,X,8,"Villa Maria Academy, Inc.",,7188243260,3335 Country Club Road,10465,1,Pelham Bay-Country Club-City Island,54,1034839,245786,teresa.barton@archny.org,www.vma-ny.org,7,7,1,08XAFB,apply
XAFG,NYCEEC,X,11,Little Stars 3,,3479473171,1420 Burke Avenue,10469,1,Eastchester-Edenwald-Baychester,58,1026701,257128,lstarstoo@aol.com,n/a,3,7,1,11XAFG,apply
XAFK,NYCEEC,X,12,Phipps Neighborhoods Daly Avenue ECEC,<p><strong> Enhanced Language Support</strong>: Spanish</p>,7183642496,921 East 180th Street,10460,1,East Tremont,72,1017044,246973,ccrawford@phippsny.org,www.phippsny.org,3,3,2,12XAFK,apply
XAFP,NYCEEC,X,7,East Side House,<p><strong> Enhanced Language Support</strong>: Spanish</p><p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7186655250,201 Saint Anns Avenue,10454,1,Mott Haven-Port Morris,15,1006885,232841,dheyward@eastsidehouse.org,www.eastsidehouse.org,3,3,2,07XAFP,apply
XAFZ,NYCEEC,X,9,New Covenant Christian School,<p><strong> Enhanced Language Support</strong>: Spanish</p>,7182995250,1925 Grand Concourse,10453,1,Mount Hope,36,1010388,248993,mcordero@ncchristianschool.org,n/a,5,9,1,09XAFZ,apply
XAGC,NYCEEC,X,9,Highbridge Advisory Council Early Childhood Center #1,"<p><strong>Alert</strong>: If your child has an IEP recommending Related Services and/or SEIT, contact the program directly for more information before applying.</p><p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>",7182993917,1594 Townsend Avenue,10452,1,Mount Hope,49,1008146,246881,dwashington@hacsf.com,www.hacfs.org,3,7,1,09XAGC,apply
XAGF,NYCEEC,X,8,Manida (Center #1),"<p><strong> Enhanced Language Support</strong>: Spanish</p><p><strong> Alert: </strong>Program may utilize flexible scheduling policy. Please contact program directly for details about pre-K schedule.</p><p><strong>Alert</strong>: If your child has an IEP recommending Related Services and/or SEIT, contact the program directly for more information before applying.</p><p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>",7185427590,711 Manida Street,10474,1,Hunts Point,47,1015120,236135,rsutton@lapen.com,n/a,3,3,2,08XAGF,apply
XAGX,NYCEEC,X,8,LSSMNY: Early Life Children's Center 6,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7189430580,2125 Watson Avenue,10472,1,Westchester-Unionport,47,1025038,241521,mgarcia@lssny.org,www.lssny.org,3,3,2,08XAGX,apply
XAHA,NYCEEC,X,9,Ready Set Learn,<p><strong> Enhanced Language Support</strong>: Spanish</p>,7184848777,3480 Third Avenue,10456,1,Claremont-Bathgate,72,1010199,241744,kelleycandice14@gmail.com,www.rslcc.com,3,7,1,09XAHA,apply
XAHD,NYCEEC,X,9,Mid Bronx CCRP ECC 4,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,9179629384,1020 Summit Avenue,10452,1,Highbridge,31,1003657,243052,ogdendc@midbronx.org,www.midbronx.org,3,6,1,09XAHD,apply
XAHF,NYCEEC,X,8,Dr. Katharine Dodge Brownell School,"<p><strong>Alert</strong>: If your child has an IEP recommending Related Services and/or SEIT, contact the program directly for more information before applying.</p><p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>",7184307938,450 Castle Hill Avenue,10473,1,Soundview-Castle Hill-Clason Point-Harding Park,20,1026519,236562,sarmstrong-walker2@leakeandwatts.org,www.leakeandwatts.org,5,9,2,08XAHF,apply
XAHH,NYCEEC,X,10,Trabajamos Community Head Start,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,9172597081,1997 Bathgate Avenue,10457,1,Claremont-Bathgate,40,1013002,248544,lbtrabajamos_hs@yahoo.com,www.trabajamoschs.com,3,3,1,10XAHH,apply
XAHK,NYCEEC,X,11,For Kids Only,,7188238345,904 Morris Park Avenue,10462,1,Van Nest-Morris Park-Westchester Square,20,1023197,247801,dallas273@aol.com,n/a,5,9,3,11XAHK,apply
XAHL,NYCEEC,X,8,East Bronx Day Care Center,<p><strong> Enhanced Language Support</strong>: Spanish</p><p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7186172900,1113 Colgate Avenue,10472,1,Soundview-Bruckner,20,1017043,240339,eastbronxdaycare@verizon.net,n/a,3,7,1,08XAHL,apply
XAHM,NYCEEC,X,10,Northeast Bronx Day Care Center (Susan Wagner),,7186015401,5401 Post Road,10471,3,North Riverdale-Fieldston-Riverdale,54,1012490,267682,jamjoy2007@yahoo.com,n/a,3,7,1,10XAHM,Info
XAHO,NYCEEC,X,9,1332 Fulton Ave DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7183781330,1332 Fulton Avenue,10456,1,Morrisania-Melrose,36,1011144,242830,map1332fultondcc@outlook.com,n/a,5,9,2,09XAHO,apply
XAHR,NYCEEC,X,7,Concord Head Start/Early Learn Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7182928566,560 Concord Avenue,10455,2,Melrose South-Mott Haven North,36,1009718,235653,ltaylor@cmcs.org,www.cmcs.org,3,3,1,07XAHR,apply
XAHS,NYCEEC,X,11,"Little Stars Too, Inc.",<p><strong> Alert: </strong>Program may utilize flexible scheduling policy. Please contact program directly for details about pre-K schedule.</p>,7185158800,1083 Allerton Avenue,10469,1,Allerton-Pelham Gardens,40,1023967,254621,lstarstoo@aol.com,n/a,5,9,1,11XAHS,apply
XAHW,NYCEEC,X,7,Betances Early Childhood Center (NYCHA),<p><strong> Enhanced Language Support</strong>: Spanish</p><p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7186651100,528 East 146th Street,10455,1,Mott Haven-Port Morris,20,1007669,235387,hammonda@e-s-s.org,www.essny.org,3,2,1,07XAHW,apply
XAIB,NYCEEC,X,8,Throggs Neck Early Learn Center,<p><strong> Enhanced Language Support</strong>: Spanish</p><p><strong> Alert: </strong>Program may utilize flexible scheduling policy. Please contact program directly for details about pre-K schedule.</p><p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7188820172,461 Swinton Avenue,10465,1,Schuylerville-Throgs Neck-Edgewater Park,20,1033444,238196,familytnelc@gmail.com,n/a,3,3,1,08XAIB,apply
XAIC,NYCEEC,X,8,LSSMNY: Early Life Children's Center 2,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7182927015,888 Westchester Avenue,10459,1,Longwood,54,1012097,238336,djorge@lssny.org,www.lutheransocialservices.org,5,9,1,08XAIC,apply
XAID,NYCEEC,X,10,LSSMNY: Early Life Children's Center 1,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,3472972900,80 East 181st Street,10453,1,Mount Hope,90,1010755,250822,jcebeno@lssny.org,www.lssny.org,3,7,1,10XAID,apply
XAIE,NYCEEC,X,9,Mid Bronx CCRP ECC 3,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,9179629384,1360 Ogden Avenue,10452,1,Highbridge,25,1005084,245932,ogdendc@midbronx.org,www.midbronx.org,3,6,2,09XAIE,apply
XAIM,NYCEEC,X,9,Highbridge Advisory Council Early Childhood Center #3,<p><strong> Alert: </strong>Program may utilize flexible scheduling policy. Please contact program directly for details about pre-K schedule.</p><p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7182939196,1399 Ogden Avenue,10452,1,Highbridge,29,1005202,246156,jtapia@hacfs.com,n/a,3,2,2,09XAIM,apply
XAIN,NYCEEC,X,9,Highbridge Advisory Council DCC (Nelson Avenue),<p><strong> Enhanced Language Support</strong>: Spanish</p><p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7186815216,1181 Nelson Avenue,10452,1,Highbridge,86,1004808,244312,afortes@hacfs.com,www.hacfs.org,7,7,2,09XAIN,apply
XAIQ,NYCEEC,X,9,Richard H. Mangum Early Learning Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7185900673,383 East 162nd Street,10451,1,East Concourse-Concourse Village,18,1008067,239841,paulinomarisol@gmail.com,www.hacfs.org,3,3,1,09XAIQ,apply
XAJB,NYCEEC,X,10,"Concourse House, HDFC",<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,9178012515,2348 Webster Avenue,10458,1,Fordham South,65,1013379,251743,wgelabert@concoursehouse.org,www.concoursehouse.org,3,3,1,10XAJB,apply
XAJD,NYCEEC,X,12,Bronx Early Childhood Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7187642409,1515 Southern Boulevard,10460,1,Crotona Park East,36,1014708,243048,shireenh@childrensaidsociety.org,www.childrensaidsociety.org,3,7,1,12XAJD,apply
XAJJ,NYCEEC,X,9,Sharon Baptist - Center II,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7182996500,279 East Burnside Avenue,10457,1,Mount Hope,54,1011392,249391,ecollazo70@yahoo.com,www.sharonbaptistheadstart.org,3,1,1,09XAJJ,apply
XAJR,NYCEEC,X,8,"Providence Rest Child Day Care Center, Inc.",,7188233588,3310 Campbell Drive,10465,1,Pelham Bay-Country Club-City Island,18,1034757,244728,srtadcsjb@aol.com,www.providencerest.org,5,9,1,08XAJR,apply
XAJT,NYCEEC,X,12,East Tremont Child Care and Development Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7187314166,1811 Crotona Avenue,10457,1,East Tremont,36,1013729,246384,etccdc@aol.com,www.etccdc.com,7,7,1,12XAJT,apply
XAJU,NYCEEC,X,12,Children's Aid at P.S. 211,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,3478214222,1919 Prospect Avenue,10457,1,East Tremont,28,1014753,246623,alindsay@childrensaidsociety.org,n/a,3,6,1,12XAJU,apply
XAKA,NYCEEC,X,12,Intervale (Center #2),<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7188935074,1054 Intervale Avenue,10459,1,Longwood,62,1012801,239799,rsutton@lapen.com,www.lapen.com,5,1,2,12XAKA,apply
XAKB,NYCEEC,X,8,Watson Avenue ECC,"<p><strong>Alert</strong>: If your child has an IEP recommending Related Services and/or SEIT, contact the program directly for more information before applying.</p><p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>",7188289400,1880 Watson Avenue,10472,1,Soundview-Bruckner,44,1022563,241082,janice.goldman@birchfamilyservices.org,www.birchfamilyservices.org,3,3,1,08XAKB,apply
XAKD,NYCEEC,X,12,Sound Dale Center For ECE,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7183783533,1211 Croes Avenue,10472,1,Soundview-Bruckner,120,1020025,241610,bronxdale@verizon.net,n/a,3,3,2,12XAKD,apply
XAKE,NYCEEC,X,12,Bronx River Early Learn Center,<p><strong> Enhanced Language Support</strong>: Spanish</p><p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7188426582,1555 East 174th Street,10472,1,West Farms-Bronx River,20,1017775,243256,angelamazzone@yahoo.com,n/a,3,7,1,12XAKE,apply
XAKF,NYCEEC,X,8,Stepping Stone Day School,"<p><strong> Enhanced Language Support</strong>: Spanish</p><p><strong>Alert</strong>: If your child has an IEP recommending Related Services and/or SEIT, contact the program directly for more information before applying.</p>",7185542025,2826 Westchester Avenue,10461,1,Pelham Bay-Country Club-City Island,18,1029804,247033,danf@steppingstonedayschool.org,www.steppingstonedayschool.com,7,3,1,08XAKF,apply
XAKH,NYCEEC,X,9,Labor Bathgate Community CCC,<p><strong> Alert: </strong>Program may utilize flexible scheduling policy. Please contact program directly for details about pre-K schedule.</p><p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,7185833850,1638 Anthony Avenue,10457,1,Claremont-Bathgate,30,1010566,246296,laborbathgate@yahoo.com,n/a,3,3,2,09XAKH,apply
