LOCCODE,PREK_TYPE,BOROUGH,DISTRICT,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,AREA_NAME,SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE
XANT,NYCEEC,X,9,Louis A. Fickling Child Development Center,,(718) 538-7135,1240 Webster Avenue,10456,1,Claremont - Bathgate,24,1009415,242608,La_ficklingcdc@yahoo.com,claremontcenter.org,3,8,1,09XANT
XANU,NYCEEC,X,9,Help II,,(718) 498-4002,285 East 171st Street,10457,1,East Concourse - Concourse Village,23,1009073,244994,cviruet@helpusa.org,,3,7,1,09XANU
XANV,NYCEEC,X,9,Highbridge Advisory Council Doris East Stone Day Care,,(718) 681-5888,1165 University Avenue,10452,1,Highbridge,25,1003919,244672,afrancis@hacfs.com,hacfs.org,3,8,2,09XANV
XANW,NYCEEC,X,9,Highbridge Advisory Council Head Start,,(718) 992-1321,880 River Avenue,10452,1,West Concourse,47,1004909,241051,bhernandez@hdst.org,hacfamilyservices.org/,3,8,2,09XANW
XANX,NYCEEC,X,7,Highbridge Advisory Council Marshall England ELC,,(718) 742-2369,800 Concourse Village East,10451,1,East Concourse - Concourse Village,40,1006652,239509,Childcare@hacfs.com,HACFS.org,5,9,3,07XANX
XANZ,NYCEEC,X,9,Walton (Center #5),,(718) 542-1161,1871 Walton Avenue,10453,1,Mount Hope,109,1009205,248531,ahoward@lapen.com,,3,7,2,09XANZ
XAOA,NYCEEC,X,9,Promesa Multi-Cultural DCC II,,(347) 649-3267,300 East 175th Street,10457,1,Mount Hope,74,1010673,247693,awhite@promesa.org,PROMESA.ORG,7,6,2,09XAOA
XAOB,NYCEEC,X,9,South Bronx Head Start II,,(718) 292-7250,141 Featherbed Lane,10452,1,University Heights - Morris Heights,46,1006301,247653,southbronxhs3@aol.com,,5,9,3,09XAOB
XAOD,NYCEEC,X,9,Bronxworks,,(718) 508-3054,1130 Grand Concourse,10456,1,West Concourse,37,1006701,242570,oadegoke@bronxworks.org,bronxworks.org,3,4,1,09XAOD
XAOF,NYCEEC,X,9,Tremont Monterey Day Care Center II,,(718) 466-6700,1600 Bathgate Avenue,10457,1,Claremont - Bathgate,32,1011650,245000,tmdccsiteii@aol.com,tremontmonterey.com,3,4,1,09XAOF
XAOI,NYCEEC,X,9,Sharon Baptist - Center IV,,(718) 466-1604,1925 Bathgate Avenue,10457,1,Claremont - Bathgate,46,1012697,247994,orchidsmjj@aol.com,sharonbaptistheadstart.org,3,7,2,09XAOI
XAOK,NYCEEC,X,9,Seventh Avenue Center for Family Services,,(718) 901-0140,1646 Montgomery Avenue,10453,1,University Heights - Morris Heights,31,1006412,248497,info@7thavenuecenter.org,,3,6,2,09XAOK
XAOL,NYCEEC,X,10,Saint Nicholas of Tolentine Head Start,,(718) 364-7608,2331 University Avenue,10468,3,Kingsbridge Heights,18,1010252,253344,msuarez@cmcs.org,cmcs.org,3,2,1,10XAOL
XAOM,NYCEEC,X,10,Belmont Community Day Care Center,,(718) 584-1576,2340 Cambreleng Avenue,10458,1,Belmont,104,1016011,250310,bcdaycare@verizon.net,belmontdaycare.org,2,3,1,10XAOM
XAON,NYCEEC,X,10,Brenda's Playschool,,(718) 796-5048,3930 Bailey Avenue,10463,1,Van Cortlandt Village,12,1013286,261771,Brendacaceres@aol.com,,5,6,1,10XAON
XAOR,NYCEEC,X,10,Kingsbridge Montessori School,,(718) 561-8111,2500 Jerome Avenue,10468,1,Bedford Pk - Fordham North,36,1012039,254055,jasmineedu@aol.com,riverdalekingsbridgemontessori.com,7,4,1,10XAOR
XAOS,NYCEEC,X,10,Riverdale Montessori School,,(718) 543-4884,5705 Mosholu Avenue,10471,1,North Riverdale - Fieldston - Riverdale,38,1011806,269258,jasmineedu@aol.com,riverdalekingsbridgemontessori.com,7,7,1,10XAOS
XAOT,NYCEEC,X,10,Kingsbridge Heights Community Center,,(718) 884-0700,3101 Kingsbridge Terrace,10463,1,Van Cortlandt Village,41,1011744,259002,ydisla@khcc-nyc.org,khcc.org,3,3,1,10XAOT
XAOU,NYCEEC,X,10,Marble Hill Nursery School,,(718) 562-7055,5470 Broadway,10463,1,Marble Hill - Inwood,40,1009996,258430,marblehill5470@aol.com,marblehillnurseryschool.org,8,7,1,10XAOU
XAOV,NYCEEC,X,10,Marc Academy and Family Center,,(718) 562-3410,2105 Jerome Ave,10453,1,University Heights - Morris Heights,56,1010084,250789,drodriguez@marcafc.org,marcafc.org,3,8,2,10XAOV
XAOW,NYCEEC,X,10,Mosholu Montefiore Community Center - Northside Annex,,(718) 405-0020,3512 Dekalb Avenue,10467,1,Norwood,20,1017452,260836,imelendez@mmcc.org,mmcc.org,3,7,1,10XAOW
XAOX,NYCEEC,X,10,Child Development Center of Mosholu Montefiore CC,,(718) 882-4000,3450 DeKalb Avenue,10467,3,Norwood,144,1017203,260454,cmorello@mmcc.org,mmc.org,1,7,1,10XAOX
XAPA,NYCEEC,X,10,"Riverdale Neighborhood House, Inc.",,(718) 549-8100,5521 Mosholu Avenue,10471,1,North Riverdale - Fieldston - Riverdale,72,1010824,268413,Kpowers@riverdaleonline.org,riverdaleonline.org,5,3,1,10XAPA
XAPB,NYCEEC,X,10,Riverdale Presbyterian Church and Nursery School,,(718) 548-8260,4765 Henry Hudson Parkway West,10471,3,North Riverdale - Fieldston - Riverdale,40,1009462,265716,bmerceinrpcns@gmail.com,rpcns.com,8,3,2,10XAPB
XAPC,NYCEEC,X,10,Riverdale Temple Nursery School,,(718) 796-0335,4545 Independence Avenue,10471,1,North Riverdale - Fieldston - Riverdale,31,1008351,264156,nsdirector.rtns@gmail.com,,8,3,2,10XAPC
XAPD,NYCEEC,X,10,Riverdale Y Early Childhood Program,,(347) 913-4445,5625 Arlington Avenue,10471,1,North Riverdale - Fieldston - Riverdale,36,1009650,269077,mfinkel@riverdaley.org,riverdaley.org,7,3,1,10XAPD
XAPE,NYCEEC,X,10,Spuyten Duyvil Preschool,,(718) 549-1525,3041 Kingsbridge Avenue,10463,1,Spuyten Duyvil - Kingsbridge,36,1009812,259691,director@spuytenduyvilpreschool.org,spuytenduyvilpreschool.org,8,7,1,10XAPE
XAPH,NYCEEC,X,10,Round the Clock Nursery,,(718) 329-6023,2380 Marion Avenue,10458,1,Fordham South,100,1013188,251996,faith.shein@oundtheclocknursery.org,roundtheclocknursery.org,3,7,1,10XAPH
XAPI,NYCEEC,X,10,Saint Dominics Torch,,(718) 365-7238,2340 Andrews Avenue,10468,5,Kingsbridge Heights,36,1010129,253401,erosally@sdomhome.org,stdominicshome.org,2,2,2,10XAPI
XAPK,NYCEEC,X,10,Salvation Army Tremont,,(212) 337-7254,2121 Washington Avenue,10457,1,Claremont - Bathgate,40,1013186,249763,Scott.See@use.salvationarmy.org,salvationarmy.org,3,3,1,10XAPK
XAPP,NYCEEC,X,11,Bronx House 1,,(718) 792-1800,990 Pelham Parkway South,10461,1,Pelham Parkway,90,1022819,251399,serene@bronxhouse.org,bronxhouse.org,8,1,1,11XAPP
XAPQ,NYCEEC,X,11,Bronx House 2,,(718) 792-1800,2222 Wallace Avenue,10467,1,Bronxdale,72,1021784,252051,serene@bronxhouse.org,bronxhouse.org,8,7,2,11XAPQ
XAPT,NYCEEC,X,11,"Little Stars School, Inc.",,(718) 994-0604,4063 Edson Avenue,10466,1,Woodlawn - Wakefield,76,1027284,264123,lstarsassistant@aol.com,littlestarspreschools.com,3,7,1,11XAPT
XAPU,NYCEEC,X,11,North Bronx NCNW CDC,,(718) 231-7100,4035 White Plains Road,10466,1,Williamsbridge - Olinville,81,1023021,263428,Rdavis82@gmail.com,,3,3,1,11XAPU
XAPW,NYCEEC,X,11,United Educare Preschool,,(718) 882-4706,3950 Bronxwood Avenue,10466,1,Williamsbridge - Olinville,54,1024391,261850,ueccc@aol.com,,3,6,1,11XAPW
XAPX,NYCEEC,X,11,Williamsbridge NAACP Early Childhood Education Center,,(718) 798-1262,670 East 219th Street,10467,1,Williamsbridge - Olinville,54,1021942,261246,WillmsbrdgeECEC@aol.com,Williamsbridge-ECEC.org,2,4,2,11XAPX
XAPY,NYCEEC,X,11,Susan Wagner Day Care,,(718) 547-1735,1140 East 229th Street,10466,1,Eastchester - Edenwald - Baychester,66,1027010,262121,Laura7r@aol.com,,3,7,1,11XAPY
XAPZ,NYCEEC,X,12,Saint Anthony I,,(718) 823-7202,1750 Mansion Street,10460,3,West Farms - Bronx River,18,1020376,244553,nsoto@cmcs.org,cmcs.org,3,2,1,12XAPZ
XAQA,NYCEEC,X,12,Tremont Crotona,,(718) 378-5600,1600 Crotona Park East,10460,1,Crotona Park East,55,1014345,244075,virgo_karlene@yahoo.com,,3,8,1,12XAQA
XAQH,NYCEEC,X,12,Phipps Neighborhood Lambert ECEC,,(718) 364-2496,1005 East 179th Street,10460,1,East Tremont,30,1017459,246188,KMORRIS@PHIPPSNY.ORG,phippsny.org,3,8,2,12XAQH
XAQK,NYCEEC,X,11,Saints Philip & James School,,(718) 882-4576,1160 East 213th Street,10469,1,Williamsbridge - Olinville,54,1025045,258216,school@spjschool.org,stsphilipandjameschurch.com,3,1,1,11XAQK
XAQL,NYCEEC,X,11,Corry Academy,,(718) 994-4650,4321 Barnes Avenue,10466,1,Woodlawn - Wakefield,156,1024860,265557,bmccrory@sfabx.com,sfabx.com,3,3,2,11XAQL
XAQS,NYCEEC,X,10,Happy Days @Riverdale,,(718) 601-1300,2975 Independence Ave,10463,1,Spuyten Duyvil - Kingsbridge,18,1006704,261059,happydaysrd@gmail.com,Renanimpreschool.com,3,4,1,10XAQS
XAQY,NYCEEC,X,11,Susan Wagner Victory,,(718) 655-5500,3440 White Plains Road,10467,1,Williamsbridge - Olinville,31,1021233,258503,Swagner3440@gmail.com,,3,7,1,11XAQY
XAQZ,NYCEEC,X,9,Mid Bronx CCRP ECC 1,,(718) 590-7042,1125 Grand Concourse,10452,1,West Concourse,131,1006307,242701,dmoon@midbronx.org,midbronx.org,3,6,1,09XAQZ
XARA,NYCEEC,X,7,"H.C.C. Children's Center, Inc.",,(718) 518-4209,475 Grand Concourse,10451,3,West Concourse,36,1004188,237336,pmartinez@hostos.cuny.edu,hostos.cuny.edu,2,7,2,07XARA
XARC,NYCEEC,X,9,Fulton (Center #4),,(718) 542-1161,1717 Fulton Avenue,10457,1,Claremont - Bathgate,54,1012465,245969,ngomez@lapen.com,,3,7,2,09XARC
XARD,NYCEEC,X,9,Bronx Early Learning Center,,(718) 466-3915,1887 Bathgate Avenue,10457,1,Claremont - Bathgate,16,1012610,247677,snissim@voa-gny.org,voa-gny.org,3,3,2,09XARD
XARG,NYCEEC,X,10,Monsignor Boyle,,(718) 405-7824,3044 Hull Avenue,10467,1,Norwood,56,1017576,256812,epabon@cmcs.org,cmcs.org,3,4,1,10XARG
XARH,NYCEEC,X,8,Leake and Watts Head Start,,(718) 904-1689,2165 Randall Avenue,10473,3,Soundview-Castle Hl-Clason Pt-Hardng Pk,20,1026113,237777,ballen@leakeandwatts.org,,1,7,1,08XARH
XARI,NYCEEC,X,10,Lehman College Childcare Center,,(718) 960-8746,250 Bedford Park Boulevard Westÿ,10468,1,Van Cortlandt Village,18,1013778,258009,jaci@imagineelc.com,imagineelc.com,8,3,1,10XARI
XARJ,NYCEEC,X,11,Santa Maria School,,(718) 863-5047,1651 Zerega Avenue,10462,1,Westchester - Unionport,207,1025506,245112,santamariaec@yahoo.com,santamariabronx.org,7,3,1,11XARJ
XARK,NYCEEC,X,9,Sacred Heart Head Start,,(718) 293-2006,95 West 168th Street,10452,3,Highbridge,18,1005170,244756,mserrano@cmcs.org,cmcs.org,3,4,1,09XARK
XARM,NYCEEC,X,8,Trabajamos Community Head Start,,(718) 893-2865,940 East 156th Street,10455,1,Longwood,18,1011807,236731,lbtrabajamos_hs@yahoo.com,trabajamoschs.com,3,6,2,08XARM
XARN,NYCEEC,X,9,Trabajamos Community Head Start,,(718) 294-4333,1905 Morris Avenue,10453,1,Mount Hope,27,1009670,248955,lbtrabajamos_hs@yahoo.com,,3,6,1,09XARN
XARO,NYCEEC,X,10,Trabajamos Community Head Start,,(718) 933-5560,2260 Crotona Avenue,10457,1,Belmont,23,1016172,249507,kdelacruz.trabajamos@gmail.com,trabajamoschs.com,3,7,1,10XARO
XARP,NYCEEC,X,8,Just 4 Kids Monsignor Scanlan,,(917) 217-1781,955 Hutchinson River Pkwy,10465,1,Soundview-Castle Hl-Clason Pt-Hardng Pk,18,1029305,240511,DJust4Kids@aol.com,,3,3,1,08XARP
XARQ,NYCEEC,X,11,Learning Ladder Day Care Center,,(718) 618-0782,"100 Aldrich Street, Bldg 15A",10475,1,Co-op City,36,1030787,256520,madelinaenriquez@allcareps.org,allcareps.org,3,6,1,11XARQ
XARR,NYCEEC,X,8,"Kiderific Nursery School, Inc.",,(718) 518-7170,1621 Pilgrim Avenue,10461,1,Pelham Bay - Country Club - City Island,26,1030173,246870,kiderific@gmail.com,kiderificnurseryschool.com,7,3,1,08XARR
XARS,NYCEEC,X,9,3467 Ready Set Learn,,(718) 665-1234,3467 Third Avenue,10456,1,Claremont-Bathgate,89,1010106,241704,rosecano29@gmail.com,rslcc.com,3,6,1,09XARS
XART,NYCEEC,X,7,Brightside Academy,,(718) 292-0812,331 East 150th Street,10451,1,Melrose South - Mott Haven North,49,1006379,237157,evasquez@brightsideacademy.com,brightsideacademy.com,5,7,1,07XART
XARW,NYCEEC,X,12,C.S. 61 Early Childhood,,(718) 764-2409,1550 Crotona Park East,10460,1,Crotona Park East,60,1013920,243972,lachellew@childrensaidsociety.org,childrensaidsociety.org,3,8,2,12XARW
XASA,NYCEEC,X,10,Saint Dominics Torch,,(347) 270-9219,2195 Valentine Avenue,10457,1,Mount Hope,60,1012155,250830,jsuazo@sdomhome.org,,3,8,2,10XASA
XASB,NYCEEC,X,9,New Covenant Christian School,,(718) 328-6072,1181 Boston Road,10456,1,Morrisania - Melrose,18,1011028,241344,rmacarthy@nccmin.org,ncchristianschool.org,5,9,3,09XASB
XASE,NYCEEC,X,9,Fort George Universal Pre-K,,(212) 795-9184,489 St. Paul's Place,10456,1,Claremont - Bathgate,40,1010913,243946,agrossbard@ftgeocenterhs.org,,3,3,2,09XASE
XASH,NYCEEC,X,10,Tolentine Zeiser Community Life Center,,(718) 933-6935,2340 Andrews Avenue,10468,1,Kingsbridge Heights,118,1010162,253394,mgmaggie2@aol.com,TZCLC.org,3,1,1,10XASH
XASI,NYCEEC,X,11,"Garvey School, The",,(718) 320-3902,4120 Hutchinson River Parkway,10475,1,Co-op City,72,1032645,253902,admissions@garveyschool.org,garveyschool.org,3,8,1,11XASI
XASO,NYCEEC,X,11,Mind-Builders Creative Arts Center,,(718) 652-6256,3415 Olinville Avenue,10467,1,Williamsbridge - Olinville,18,1020647,258378,madaha@mind-builders.org,mind-builders.org,5,9,3,11XASO
XASP,NYCEEC,X,9,Hac-Sedgewick UPK Program,,(718) 992-1321,1531 University Avenue,10453,1,University Heights - Morris Heights,36,1005668,247508,wcarter@hacfs.com,hacfs.org,5,9,3,09XASP
XAST,NYCEEC,X,8,Ciditty Kiddie Pre-K,,(718) 924-5758,1700 Seward Avenue,10473,1,Soundview-Castle Hl-Clason Pt-Hardng Pk,36,1020897,237399,iris7092002@yahoo.com,,5,9,3,08XAST
XASV,NYCEEC,X,10,"Bright Star Day Care at Rochambeau, Inc.",,(718) 864-8922,3130 Rochambeau Avenue,10467,1,Norwood,36,1017415,257712,brightstar3130@gmail.com,,5,9,3,10XASV
XASW,NYCEEC,X,10,Holy Spirit Head Start,,(718) 402-0081,1960 University Avenue,10453,1,University Heights - Morris Heights,72,1008603,250307,rgershenlowy@cmcs.org,cmcs.org,5,9,3,10XASW
XASX,NYCEEC,X,11,St. Barnabas School,,(718) 324-1088,413 East 241st Street,10470,1,Woodlawn - Wakefield,54,1021464,267963,b229@adnyeducation.org,stbarnabasschool.org,5,9,3,11XASX
XASY,NYCEEC,X,11,Holy Rosary Early Childhood at St. Mary Star of the Sea,,(718) 652-1838,580 Minnieford Avenue,10464,1,Pelham Bay - Country Club - City Island,36,1042492,250627,b204@adnyeducation.org,holyrosaryschoolbronx.org,5,9,3,11XASY
XATB,NYCEEC,X,11,St. Francis of Assisi at Mount St. Michael,,(718) 994-4650,4300 Murdock Avenue,10466,1,Woodlawn - Wakefield,120,1027866,266733,principal@sfabx.com,sfabx.com,5,9,3,11XATB
XATD,NYCEEC,X,10,Bronx Community College Early Childhood Center,,(718) 289-5461,2010 Sedgwick,10468,1,University Heights - Morris Heights,24,1007708,251676,shauna.harper@bcc.cuny.edu,bcc.cuny.edu/bcckids,3,3,2,10XATD
XATE,NYCEEC,X,11,Susan Wagner Day School,,(718) 547-0501,4102 White Plains Road,10466,1,Williamsbridge - Olinville,110,1023358,263832,susanwagnerdayschool1@yahoo.com,,3,3,1,11XATE
XATI,NYCEEC,X,7,Sunshine Day Care,,(718) 989-9804,416 Willis Avenue,10454,1,Mott Haven - Port Morris,72,1006478,235518,liz@sunshinenewyork.com,sunshinenewyork.com,3,2,1,07XATI
XATO,NYCEEC,X,7,Saint Anselm School,,(718) 993-9464,685 Tinton Avenue,10455,1,Melrose South - Mott Haven North,90,1010413,236667,b223@adnyeducation.org,stanselmbx.org,3,3,1,07XATO
XATQ,NYCEEC,X,9,Brightside Academy - Webster,,(718) 681-3040,1465 Webster Avenue,10456,1,Claremont - Bathgate,31,1010104,244599,apasaoglu@brightsideacademy.com,brightsideacademy.com,5,7,1,09XATQ
XATR,NYCEEC,X,11,Brightside Academy - White Plains #1,,(718) 653-3714,2901 White Plains Road,10467,1,Bronxdale,30,1020885,255652,tbansgopaul@brightsideacademy.com,brightsideacademy.com,5,7,1,11XATR
XAUW,NYCEEC,X,12,Kennedy Child Care Study Center,,(718) 842-0200,1028 East 179th Street,10460,1,East Tremont,40,1017644,245892,lacevedogonzalez@kenchild.org,kenchild.org,2,3,2,12XAUW
XAVD,NYCEEC,X,10,Tender Tots Decatur,,(718) 324-1052,3322 Decatur Avenue,10467,1,Norwood,54,1019408,258821,diana@tendertotsny.com,tendertotsny.com,3,8,1,10XAVD
XAVJ,NYCEEC,X,12,Little Scholars Early Development Center,,(718) 887-2928,850 Jennings Street,10459,1,Crotona Park East,29,1013728,242459,jcorniel29@gmail.com,littlescholarsedc.com,3,7,1,12XAVJ
XAVS,NYCEEC,X,10,Bedrock Preschool,,(718) 884-0020,3220 Arlington Avenue,10463,1,Spuyten Duyvil - Kingsbridge,60,1008588,261603,Mego@BedRockPreschool.com,BedRockPreschool.com,3,7,1,10XAVS
XAVW,NYCEEC,X,11,"Unity Neighborhood Center, Inc.",,(718) 994-8400,1339 E Gun Hill Rd,10469,1,Eastchester - Edenwald - Baychester,72,1026635,256646,unitycenterwork@aol.com,unityneighborhoodcenter.org,3,7,1,11XAVW
XAVX,NYCEEC,X,11,Sunshine Daycare of Westchester Village,,(718) 989-9801,1564 St. Peters Avenue,10461,1,Van Nest-Morris Park-Westchester Square,18,1026449,245595,Tavia@sunshineNewYork.com,SunshineNewYork.com,3,6,1,11XAVX
XAVZ,NYCEEC,X,12,Brightside Academy - Southern 2,,(718) 589-5900,1778 Southern Boulevard,10460,1,Crotona Park East,36,1015525,244655,tgeorge@brightsideacademy.com,brightsideacademy.com,5,6,1,12XAVZ
XAWL,NYCEEC,X,12,"Bright Star Stratford, Inc.",,(718) 842-9361,1217 Stratford Avenue,10472,1,West Farms - Bronx River,34,1018593,241617,lrukh1@hotmail.com,brightstardaycarestratford.com,5,9,3,12XAWL
XAWP,NYCEEC,X,11,St. Lucy Early Childhood Academy,,(718) 882-2203,2401 Bronxwood Avenue,10469,1,Bronxdale,72,1022416,253151,minneci@stlucys.org,stlucys.org,5,9,3,11XAWP
XAWQ,NYCEEC,X,9,Phipps Neighborhoods-Roscoe C. Brown ECEC,,(917) 522-6002,3968 Third Avenue,10457,1,Claremont - Bathgate,18,1012154,245564,cdavis@phippsny.org,phippsneighborhoods.org,3,6,1,09XAWQ
XAWS,NYCEEC,X,7,Dominican Sisters Family Health Service,,(718) 993-8963,454-464 East 148th Street,10455,3,Mott Haven - Port Morris,15,1007479,235992,kbiles@dsfhs.org,,8,6,2,07XAWS
XAWT,NYCEEC,X,9,St. Angela Merici EC at Our Lady of Victory,,(718) 293-3365,1512 Webster Avenue,10457,1,Claremont - Bathgate,120,1010384,244865,b221@adnyeducation.org,,5,9,3,09XAWT
XAWU,NYCEEC,X,7,St. Joseph Early Childhood at St. Rita of Cascia,,(718) 583-9432,448 College Avenue,10451,1,Mott Haven - Port Morris,120,1005922,236316,b245@adnyeducation.org,,5,9,3,07XAWU
XAWX,NYCEEC,X,9,Fabiana Day Cay Academy Universal Pre K,,(718) 588-4545,937 Teller Avenue,10451,1,East Concourse - Concourse Village,65,1007579,240281,rebonano@gmail.com,,7,6,2,09XAWX
XAWZ,NYCEEC,X,8,Brightside Academy - Intervale,,(718) 991-5465,960 Intervale Avenue,10459,1,Longwood,47,1012891,238741,hgreen@brightsideacademy.com,brightsideacademy.com,5,7,1,08XAWZ
XAXA,NYCEEC,X,10,Reach One to Teach One,,(718) 220-8406,5480 Broadway,10463,1,Marble Hill - Inwood,36,1010033,258463,reachonetoteachoneelc@gmail.com,reachonetoteachone.org,3,6,2,10XAXA
XAXC,NYCEEC,X,9,3490 Ready Set Learn,,(718) 517-8787,3490 Third Avenue,10456,1,Claremont - Bathgate,36,1010308,241682,maygensg11@gmail.com,rslcc.com,3,6,1,09XAXC
XAYB,NYCEEC,X,10,Lil Inventors - University Avenue,,(718) 295-2740,75 West 190th Street,10468,1,Kingsbridge Heights,38,1011075,254557,nlove@nycnac.com,,5,9,3,10XAYB
XAYC,NYCEEC,X,11,"All Seasons A&C Day Care, LLC",,(718) 231-7200,700 Rosewood Street,10467,1,Williamsbridge - Olinville,17,1021081,257366,asdc@optonline.net,allseasonsdaycarebronx.com,5,9,3,11XAYC
XAYE,NYCEEC,X,10,Little Scholars Early Development Center,,(718) 887-2928,1770 Davidson Avenue,10453,1,University Heights - Morris Heights,72,1008405,248418,jcorniel29@gmail.com,littlescholarsedc.com,5,9,3,10XAYE
XAYH,NYCEEC,X,12,Oaktree House Learning Center,,(646) 508-2227,1891 Mcgraw Avenue,10462,1,Parkchester,30,1022299,243386,oaktree1891@yahoo.com,,5,9,3,12XAYH
XAYK,NYCEEC,X,12,Phipps Houses Lebanon West Farms,,(212) 243-9090,1175 East Tremont Avenue,10460,1,East Tremont,54,1018924,245353,jcastillo@phippsny.org,,5,9,3,12XAYK
XAYP,NYCEEC,X,7,Tender Tot's East 137th Street,,(732) 987-5252,531 East  137th Street,10454,1,Mott Haven - Port Morris,54,1006715,233209,chaim@sterlingeg.com,tendertotsny.com,5,9,3,07XAYP
XAYQ,NYCEEC,X,11,"Bronx Park East Preparatory, Inc.",,(718) 882-3261,2270 Bronx Park East,10467,1,Bronxdale,18,1020078,252376,keshea@bronxparkeastacademy.com,bronxparkeastacademy.com,5,9,3,11XAYQ
XAYV,NYCEEC,X,9,Promesa Head Start,,(212) 410-7707,1650 Undercliff Avenue,10453,1,University Heights - Morris Heights,36,1006054,248879,masantiago@acacianetwork.org,acacianetwork.org,5,9,3,09XAYV
XAYX,NYCEEC,X,8,Little Angels Daycare,,(718) 249-3692,906 Prospect Avenue,10459,1,Longwood,25,1011735,238472,appleface4@optonline.net,,5,9,3,08XAYX
Z010,DOE,K,21,Pre-K Center at 2202 60th Street,,(212) 637-8036,2202 60th Street,11204,1,Borough Park,90,990313,163782,BSaffer3@schools.nyc.gov,,5,9,3,21Z010
Z011,DOE,K,20,Pre-K Center at 1258 65th Street ,,(212) 637-8036,1258 65th Street ,11219,1,Dyker Heights,126,983570,167431,BSaffer3@schools.nyc.gov,,5,9,3,20Z011
Z012,DOE,K,22,Pre-K Center at 1139 Coney Island Avenue ,,(212) 637-8036,1139 Coney Island Avenue ,11230,1,Flatbush,144,993784,168763,BSaffer3@schools.nyc.gov,,5,9,3,22Z012
Z013,DOE,K,20,Pre-K Center at 1668 46th Street ,,(212) 637-8036,1668 46th Street ,11204,1,Borough Park,180,989239,169329,BSaffer3@schools.nyc.gov,,5,9,3,20Z013
Z014,DOE,K,21,Pre-K Center at 1215 Avenue X,,(212) 637-8036,1215 Avenue X,11235,1,Homecrest,108,995767,154989,BSaffer3@schools.nyc.gov,,5,9,3,21Z014
Z015,DOE,M,2,Pre-K Center at 2-26 Washington St,,(212) 637-8036,2-26 Washington St,10004,1,Battery Park City - Lower Manhattan,108,979937,196397,BSaffer3@schools.nyc.gov,,5,9,3,02Z015
Z016,DOE,Q,24,Pre-K Center at 46-16 76th Street,,(212) 637-8036,46-16 76th Street,11373,1,Elmhurst - Maspeth,108,1015126,208814,BSaffer3@schools.nyc.gov,,5,9,3,24Z016
Z017,DOE,Q,29,Pre-K Center at 168-42 Jamaica Avenue,,(212) 637-8036,168-42 Jamaica Avenue,11432,1,Jamaica,126,1042225,196805,BSaffer3@schools.nyc.gov,,5,9,3,29Z017
Z018,DOE,Q,28,Pre-K Center at 89-14 Parsons Blvd ,,(212) 637-8036,89-14 Parsons Blvd ,11432,1,Jamaica,72,1039192,196355,BSaffer3@schools.nyc.gov,,5,9,3,28Z018
Z019,DOE,Q,28,Pre-K Center at 132-10 Jamaica Avenue,,(212) 637-8036,132-10 Jamaica Avenue,11418,1,Richmond Hill,90,1034164,195085,BSaffer3@schools.nyc.gov,,5,9,3,28Z019
Z020,DOE,Q,29,Pre-K Center at 100-01 Springfield Boulevard,,(212) 637-8036,100-01 Springfield Boulevard,11429,1,Queens Village,162,1057653,199787,BSaffer3@schools.nyc.gov,,5,9,3,29Z020
Z021,DOE,Q,30,Pre-K Center at 96-10 23rd Avenue,,(212) 637-8036,96-10 23rd Avenue,11369,1,East Elmhurst,90,1019209,219164,BSaffer3@schools.nyc.gov,,5,9,3,30Z021
Z022,DOE,Q,24,Pre-K Center at 44-15 Judge Street,,(212) 637-8036,44-15 Judge Street,11373,1,Elmhurst,144,1018342,209976,BSaffer3@schools.nyc.gov,,5,9,3,24Z022
Z023,DOE,Q,24,Pre-K Center at 68-20 Myrtle Avenue,,(212) 637-8036,68-20 Myrtle Avenue,11385,1,Glendale,180,1016453,194886,BSaffer3@schools.nyc.gov,,5,9,3,24Z023
Z024,DOE,Q,28,Pre-K Center at 83-30 Kew Gardens Road,,(212) 637-8036,83-30 Kew Gardens Road,11415,1,Kew Gardens,72,1032134,197821,BSaffer3@schools.nyc.gov,,5,9,3,28Z024
