LOCCODE,PREK_TYPE,BOROUGH,DISTRICT,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,AREA_NAME,SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,BUTTON_TYPE
X063,DOE,X,9,P.S. 063 Author's Academy,,(718) 589-3058,1260 FRANKLIN AVENUE,10456,1,Morrisania - Melrose,54,1011338,242084,rdiaz15@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X063,2,3,3,09X063,info
X065,DOE,X,7,P.S. 065 Mother Hale Academy,,(718) 292-4628,677 EAST 141 STREET,10454,1,Mott Haven - Port Morris,36,1008419,233518,jgonzalez@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X065,2,3,3,07X065,info
X066,DOE,X,12,P.S. 066 School of Higher Expectations,,(718) 319-2820,1001 JENNINGS STREET,10460,1,Crotona Park East,72,1015564,242160,tdegraz@schools.nyc.gov; nintriago@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X066,2,3,3,12X066,info
X067,DOE,X,12,P.S. 067 Mohegan School,,(718) 823-4101,2024 MOHEGAN AVENUE,10460,1,East Tremont,72,1016179,246729,jsantia7@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X067,2,3,3,12X067,info
X068,DOE,X,11,P.S. 068 Bronx,,(718) 324-2854,4011 MONTICELLO AVENUE,10466,1,Woodlawn - Wakefield,18,1028857,264112,chelfri@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X068,2,7,3,11X068,info
X069,DOE,X,8,P.S. 069 Journey Prep School,,(718) 378-4736,560 THIERIOT AVENUE,10473,1,Soundview-Castle Hl-Clason Pt-Hardng Pk,54,1022824,236911,sdurant@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X069,2,3,3,08X069,info
X072,DOE,X,8,P.S. 072 Dr. William Dorney,,(718) 822-5311,2951 DEWEY AVENUE,10465,1,Schuylerville - Throgs Nk - Edgewater Pk,72,1034609,239156,mcolon@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X072,2,3,3,08X072,info
X073,DOE,X,9,P.S. 073 Bronx,,(718) 681-6776,1020 ANDERSON AVENUE,10452,1,Highbridge,54,1004578,242650,vbueno@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X073,2,3,3,09X073,info
X075,DOE,X,8,P.S. 75 School of Research and Discovery,,(718) 860-1630,984 FAILE STREET,10459,1,Hunts Point,48,1014930,238891,mgonzalez3@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X075,2,3,3,08X075,info
X077,DOE,X,10,Bedford Park Elementary School,,(718) 696-6400,3177 WEBSTER AVENUE,10467,1,Norwood,36,1018597,257169,bpesx77@gmail.com,schools.nyc.gov/schoolportals/10/X077,2,3,3,10X077,info
X078,DOE,X,11,P.S. 078 Anne Hutchinson,,(718) 652-1244,1400 NEEDHAM AVENUE,10469,1,Eastchester - Edenwald - Baychester,36,1025542,259409,cskerri@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X078,2,3,3,11X078,info
X085,DOE,X,10,P.S. 085 Great Expectations,,(718) 584-5275,2400 MARION AVENUE,10458,1,Fordham South,90,1013385,252272,,schools.nyc.gov/schoolportals/10/X085,5,9,3,10X085,info
X086,DOE,X,10,P.S. 086 Kingsbridge Heights,,(718) 584-5585,2756 RESERVOIR AVENUE,10468,1,Van Cortlandt Village,36,1012385,256185,ftyson@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X086,5,9,3,10X086,info
X089,DOE,X,11,P.S. 089 Bronx,,(718) 653-0835,980 MACE AVENUE,10469,1,Bronxdale,72,1023177,253641,rmartin72@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X089,2,3,3,11X089,info
X092,DOE,X,12,P.S. 092 Bronx,,(718) 731-7900,700 EAST 179 STREET,10457,1,East Tremont,36,1014827,247638,chall6@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X092,2,3,3,12X092,info
X093,DOE,X,8,P.S. 093 Albert G. Oliver,,(718) 430-1700,1535 STORY AVENUE,10473,1,Soundview-Castle Hl-Clason Pt-Hardng Pk,66,1018192,238772,jkaplan15@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X093,3,3,3,08X093,info
X095,DOE,X,10,P.S. 095 Sheila Mencher,,(718) 796-9200,3961 HILLMAN AVENUE,10463,1,Van Cortlandt Village,18,1014241,260978,sdavis6@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X095,2,3,1,10X095,info
X097,DOE,X,11,P.S. 097 Bronx,,(718) 655-4446,1375 MACE AVENUE,10469,1,Allerton-Pelham Gardens,18,1026633,253773,kbornka@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X097,5,9,3,11X097,info
X100,DOE,X,8,P.S. 100 Isaac Clason,,(718) 842-1461,800 TAYLOR AVENUE,10473,1,Soundview-Castle Hl-Clason Pt-Hardng Pk,36,1022227,238734,caltman3@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X100,2,7,3,08X100,info
X106,DOE,X,11,P.S. 106 Parkchester,,(718) 892-1006,2120 ST RAYMOND'S AVENUE,10462,1,Parkchester,36,1024405,244366,emontal@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X106,5,9,3,11X106,info
X107,DOE,X,8,P.S. 107,,(718) 860-8760,1695 SEWARD AVENUE,10473,1,Soundview-Castle Hl-Clason Pt-Hardng Pk,18,1020624,237574,khamm2@schools.nyc.gov,ps107x.org,2,3,1,08X107,info
X108,DOE,X,11,P.S. 108 Philip J. Abinanti,,(718) 863-9829,1166 NEILL AVENUE,10461,1,Pelham Parkway,18,1024921,250658,csperra@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X108,5,9,3,11X108,info
X109,DOE,X,9,P.S. 109 Sedgwick,,(718) 583-8878,1771 POPHAM AVENUE,10453,1,University Heights - Morris Heights,54,1006730,249524,jclaudi@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X109,2,3,3,09X109,info
X110,DOE,X,9,P.S. 110 Theodore Schoenfeld,,(718) 861-0759,580 CROTONA PARK SOUTH,10456,1,Morrisania - Melrose,36,1011681,243548,dperez@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X110,2,3,3,09X110,info
X111,DOE,X,11,P.S. 111 Seton Falls,,(718) 881-2418,3740 BAYCHESTER AVENUE,10466,1,Eastchester - Edenwald - Baychester,46,1028527,261585,aburrell@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X111,2,3,3,11X111,info
X112,DOE,X,11,P.S. 112 Bronxwood,,(718) 654-6377,1925 SCHIEFFELIN AVENUE,10466,1,Eastchester - Edenwald - Baychester,38,1027392,261662,sbarnes2@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X112,3,3,3,11X112,info
X119,DOE,X,8,P.S. 119,,(718) 822-5198,1075 PUGSLEY AVENUE,10472,1,Soundview - Bruckner,36,1023835,241166,ltyner@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X119,2,7,3,08X119,info
X121,DOE,X,11,P.S. 121 Throop,,(718) 654-2055,2750 THROOP AVENUE,10469,1,Allerton-Pelham Gardens,36,1025564,255179,gmartin9@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X121,3,7,3,11X121,info
X126,DOE,X,9,P.S. 126 Dr Marjorie H Dunbar,,(718) 681-6120,175 WEST 166 STREET,10452,1,Highbridge,90,1004071,243876,nkeefoster@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X126,2,3,3,09X126,info
X130,DOE,X,8,P.S. 130 Abram Stevens Hewitt,,(718) 665-0962,750 PROSPECT AVENUE,10455,1,Longwood,36,1011364,237190,lvelazq@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X130,2,3,3,08X130,info
X134,DOE,X,12,P.S. 134 George F. Bristow,,(718) 328-3351,1330 BRISTOW STREET,10459,1,Crotona Park East,54,1013453,242175,kthomas@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X134,2,3,3,12X134,info
X138,DOE,X,8,P.S. 138 Samuel Randall,,(718) 822-5325,2060 LAFAYETTE AVENUE,10473,1,Soundview-Castle Hl-Clason Pt-Hardng Pk,72,1024925,238936,lcarrol@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X138,3,3,3,08X138,info
X140,DOE,X,8,P.S. X140 The Eagle School,,(718) 585-1205,916 EAGLE AVENUE,10456,1,Morrisania - Melrose,54,1009799,239257,pcannon@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X140,3,3,3,08X140,info
X146,DOE,X,8,P.S. 146 Edward Collins,,(718) 378-9664,968 CAULDWELL AVENUE,10456,1,Morrisania - Melrose,36,1010312,239854,jsander@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X146,2,3,3,08X146,info
X150,DOE,X,12,P.S. 150 Charles James Fox,,(718) 328-7729,920 EAST 167 STREET,10459,1,Hunts Point,36,1013471,240248,eirizar2@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X150,2,3,3,12X150,info
X152,DOE,X,8,P.S. 152 Evergreen,,(718) 589-4560,1007 EVERGREEN AVENUE,10472,1,Soundview - Bruckner,72,1017374,239493,flynch@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X152,2,3,3,08X152,info
X153,DOE,X,11,P.S. 153 Helen Keller,,(718) 904-5550,650 BAYCHESTER AVENUE,10475,1,Co-Op City,18,1030375,257393,MKelley5@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X153,5,9,3,11X153,info
X154,DOE,X,7,P.S. 154 Jonathan D. Hyatt,,(718) 292-4742,333 EAST 135 STREET,10454,1,Mott Haven - Port Morris,36,1004724,233748,acoviello@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X154,2,3,3,07X154,info
X157,DOE,X,7,P.S. 157 Grove Hill,,(718) 292-5255,757 CAULDWELL AVENUE,10456,1,Melrose South - Mott Haven North,36,1009479,237756,rduran@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X157,2,3,3,07X157,info
X160,DOE,X,11,P.S. 160 Walt Disney,,(718) 379-5951,4140 HUTCHINSON RIVER PKWAY E,10475,1,Co-Op City,54,1032914,254226,lbaker3@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X160,3,3,3,11X160,info
X161,DOE,X,7,P.S. 161 Ponce De Leon,,(718) 292-5478,628 TINTON AVENUE,10455,1,Melrose South - Mott Haven North,78,1010460,236117,esoto2@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X161,3,3,3,07X161,info
X163,DOE,X,9,P.S. 163 Arthur A. Schomburg,,(718) 584-3045,2075 WEBSTER AVENUE,10457,1,Mount Hope,18,1012253,249624,dmartinez20@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X163,3,3,3,09X163,info
X169,DOE,X,11,BAYCHESTER ACADEMY,,(718) 325-1138,3500 EDSON AVENUE,10466,1,Eastchester - Edenwald - Baychester,36,1028633,260367,cvaugha2@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X169,2,1,3,11X169,info
X179,DOE,X,7,P.S. 179,,(718) 292-2237,468 EAST 140 STREET,10454,1,Mott Haven - Port Morris,36,1006356,234188,iestrada@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X179,2,3,3,07X179,info
X182,DOE,X,8,P.S. 182,,(718) 828-6607,601 STICKBALL BOULEVARD,10473,1,Soundview-Castle Hl-Clason Pt-Hardng Pk,54,1023906,237445,aogrady@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X182,2,3,3,08X182,info
X189,DOE,X,11,Cornerstone Academy for Social Action,,(718) 794-6160,3441 STEENWICK AVENUE,10475,1,Co-Op City,54,1031010,261120,jbellon@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X189,3,3,3,11X189,info
X195,DOE,X,12,P.S. 195,,(718) 861-4461,1250 WARD AVENUE,10472,1,West Farms-Bronx River,36,1018150,242047,akavana@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X195,2,3,3,12X195,info
X196,DOE,X,12,P.S. 196,,(718) 328-7187,1250 WARD AVENUE,10472,1,West Farms-Bronx River,36,1018171,241915,lgraciani@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X196,3,3,3,12X196,info
X199,DOE,X,9,P.S. 199X - The Shakespeare School,,(718) 681-7172,1449 SHAKESPEARE AVENUE,10452,1,Highbridge,54,1006248,246572,slopez16@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X199,2,3,3,09X199,info
X204,DOE,X,9,P.S. 204 Morris Heights,,(718) 960-9520,1780 DR. MARTIN LUTHER KING JR. BLVD,10453,1,University Heights - Morris Heights,36,1007729,248989,ablatte2@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X204,2,3,3,09X204,info
X207,DOE,X,10,P.S. 207,,(718) 796-9645,3030 GODWIN TERRACE,10463,1,Spuyten Duyvil - Kingsbridge,18,1010158,259254,mrosado@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X207,3,1,3,10X207,info
X209,DOE,X,10,P.S. 209,,(718) 364-0085,313 EAST 183RD STREET,10458,1,Fordham South,36,1012625,251425,akeegan2@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X209,2,7,3,10X209,info
X211,DOE,X,12,P.S. 211,,(718) 901-0436,1919 PROSPECT AVENUE,10457,1,East Tremont,36,1014648,246656,TDrummond@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X211,2,3,3,12X211,info
X212,DOE,X,12,P.S. 212,,(718) 842-2331,1180 TINTON AVENUE,10456,1,Morrisania - Melrose,36,1011879,241173,gfordanderson@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X212,2,3,3,12X212,info
X214,DOE,X,12,P.S. 214,,(718) 589-6728,1970 WEST FARMS ROAD,10460,1,Crotona Park East,90,1017453,245076,mgonzalez61@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X214,2,3,3,12X214,info
X226,DOE,X,10,P.S. 226,,(718) 583-5560,1950 SEDGWICK AVENUE,10453,1,University Heights - Morris Heights,18,1007450,251055,gdarden@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X226,2,3,3,10X226,info
X236,DOE,X,9,P.S. 236 Langston Hughes,,(718) 299-6128,1871 WALTON AVENUE,10453,1,Mount Hope,28,1009214,248586,bellis@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X236,3,7,3,09X236,info
X255,CHARTER,X,11,Bronx Charter School For Excellence Pre-Kindergarten,,(718) 828-7303,1804 Holland Avenue,10462,1,Van Nest-Morris Park-Westchester Square,72,1021812,247477,creid@bronxexcellence.org,bronxexcellence.org/,5,9,3,11X255,info
X274,DOE,X,9,The New American Academy at Roberto Clemente State Park,,(718) 901-9703,275 HARLEM RIVER PARK BRIDGE,10453,1,University Heights - Morris Heights,72,1006186,250085,mmitja@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X274,2,2,3,09X274,info
X277,DOE,X,7,P.S. 277,,(718) 292-3594,519 ST ANNS AVENUE,10455,1,Mott Haven - Port Morris,54,1008130,235625,jvega@ps277x.com,schools.nyc.gov/schoolportals/07/X277,2,3,3,07X277,info
X300,DOE,X,12,The School of Science and Applied Learning,,(718) 584-6310,2050 PROSPECT AVENUE,10457,1,East Tremont,18,1015509,247488,vsingle2@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X300,3,3,3,12X300,info
X304,DOE,X,8,P.S. 304 Early Childhood School,,(718) 822-5307,2750 LAFAYETTE AVENUE,10465,1,Schuylerville - Throgs Nk - Edgewater Pk,36,1031482,240663,jnobile@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X304,2,7,3,08X304,info
X307,DOE,X,10,Luisa Pineiro Fuentes School of Science and Discovery,,(718) 601-2632,124 EAMES PLACE,10468,1,Van Cortlandt Village,18,1011441,255954,ydiaz10@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X307,2,3,3,10X307,info
X310,DOE,X,10,P.S. 310 Marble Hill,,(718) 796-9434,260 W KINGSBRIDGE RD,10463,1,Kingsbridge Heights,54,1010444,257205,ecardon2@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X310,2,3,3,10X310,info
X314,DOE,X,12,Fairmont Neighborhood School,,(718) 860-5210,1550 VYSE AVENUE,10460,1,Crotona Park East,36,1015477,243237,swolfso2@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X314,3,3,3,12X314,info
X333,DOE,X,8,P.S. 333 - The Museum School,,(718) 860-3313,888 REV J A POLITE AVE,10459,1,Longwood,18,1012291,238054,lgerena@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X333,3,1,3,08X333,info
X335,DOE,X,8,The Academy of the Arts,,(718) 860-3401,888 REV J A POLITE AVE,10459,1,Longwood,18,1012294,238107,fmejia@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X335,2,1,3,08X335,info
X340,DOE,X,10,P.S. 340,,(718) 220-1830,25 WEST 195 STREET,10468,1,Van Cortlandt Village,18,1012674,255963,macosta@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X340,2,3,3,10X340,info
X357,DOE,X,11,Young Voices Academy of the Bronx,,(718) 794-4080,800 LYDIG AVENUE,10462,1,Pelham Parkway,36,1021967,250517,ncruz8@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X357,2,3,3,11X357,info
X359,DOE,X,7,Concourse Village Elementary School,,(718) 402-7503,750 CONCOURSE VILLAGE WEST,10451,1,East Concourse - Concourse Village,24,1005524,239082,asorden@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X359,2,3,3,07X359,info
X360,DOE,X,10,P.S. 360,,(718) 548-1511,2880 KINGSBRIDGE TERRACE,10463,1,Van Cortlandt Village,46,1011283,257987,mrojaspolite@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X360,7,3,3,10X360,info
X369,DOE,X,7,Young Leaders Elementary School,,(718) 292-7391,468 EAST 140 STREET,10454,1,Mott Haven - Port Morris,28,1006464,234126,aponte13@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X369,3,3,3,07X369,info
X386,DOE,X,10,School for Environmental Citizenship,,(718) 563-3292,125 EAST 181 STREET,10453,1,Fordham South,54,1010935,250846,lfox2@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X386,2,3,3,10X386,info
X392,DOE,X,8,Bronx Delta School,,(718) 935-3621,650 HOLLYWOOD AVENUE,10465,1,Schuylerville - Throgs Nk - Edgewater Pk,36,1034611,240528,info@bronxdelta.com,bronxdelta.com,2,3,3,08X392,info
X394,CHARTER,X,7,Little Haven @ Mott Haven Academy Charter School,,(718) 292-7015,170 Brown Place,10454,1,Mott Haven - Port Morris,36,1006134,233057,info@havenacademy.org,havenacademy.org/littlehaven/,7,3,2,07X394,info
X396,DOE,X,10,P.S. 396,,(718) 294-0862,1930 ANDREWS AVENUE,10453,1,University Heights - Morris Heights,28,1008316,250639,ntine@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X396,3,3,3,10X396,info
X443,DOE,X,9,The Family School,,(718) 538-3266,1116 SHERIDAN AVENUE,10456,1,East Concourse - Concourse Village,36,1006991,242302,plee7@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X443,5,9,3,09X443,info
X449,DOE,X,9,Grant Avenue Elementary School,,(718) 681-6288,250 EAST 164 STREET,10456,1,East Concourse - Concourse Village,18,1007083,241086,kerat@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X449,2,3,3,09X449,info
X458,DOE,X,12,Samara Community School,,(718) 935-3448,1550 VYSE AVENUE,10460,1,Crotona Park East,36,1015449,243177,info@samaracommunityschool.org,samaracommunityschool.org,3,3,3,12X458,info
X463,DOE,X,12,Urban Scholars Community School,,(718) 842-8133,1180 TINTON AVENUE,10456,1,Morrisania - Melrose,28,1011856,241080,djones51@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X463,2,3,3,12X463,info
X491,CHARTER,X,7,Academic Leadership Charter School,,(718) 585-4215,677 East 141 Street,10454,1,Mott Haven - Port Morris,54,1008343,233547,lvarghese07@gmail.com,alcsbronx.org,5,9,3,07X491,info
X531,DOE,X,12,Archer Elementary School,,(718) 828-3791,1827 ARCHER STREET,10460,1,West Farms-Bronx River,18,1021279,244639,zhaviland@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X531,2,3,3,12X531,info
X536,DOE,X,12,PS 536,,(718) 931-4270,1827 ARCHER STREET,10460,1,West Farms-Bronx River,18,1021269,244708,smedina10@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X536,2,3,3,12X536,info
X554,CHARTER,X,7,NYC Montessori Charter School,,(347) 226-9094,423 East 138th Street,10454,1,Mott Haven - Port Morris,52,1005958,233986,andujar@nycmcs.org,nycmcs.org,3,4,1,07X554,info
X555,DOE,X,9,Mount Eden Children's Academy,,(718) 294-8155,1501 JEROME AVENUE,10452,1,West Concourse,54,1007400,246313,ipayan@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X555,2,3,3,09X555,info
X567,DOE,X,11,Linden Tree Elementary School,,(718) 239-7401,1560 PURDY STREET,10462,1,Parkchester,18,1024930,244813,ldebonis@schools.nyc.gov,LindentreePTA.weebly.com,2,2,3,11X567,info
X691,DOE,X,12,Bronx Little School,,(718) 792-2650,1827 ARCHER STREET,10460,1,West Farms-Bronx River,18,1021292,244573,jgordon7@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X691,3,7,3,12X691,info
X718,CHARTER,X,11,Bronx Charter School for Better Learning,,(718) 655-6660,3740 Baychester Ave,10466,1,Eastchester - Edenwald - Baychester,18,1028544,261528,dtamulonis1@bronxbetterlearning.org,bronxbetterlearning.org,3,3,2,11X718,info
XAAA,NYCEEC,X,11,Harry H. Gordon School Annex (NYL),,(718) 838-5993,1180 East 214th Street,10469,3,Williamsbridge - Olinville,29,1025163,258444,kristen.gorman@yai.org,yai.com,2,4,2,11XAAA,info
XAAC,NYCEEC,X,12,Puerto Rican Family Institute Bronx Head Start,,(718) 991-5590,1423 Prospect Avenue,10459,3,Morrisania - Melrose,54,1012812,242680,jrfigueroa@prfi.org,prfi.org,3,2,1,12XAAC,info
XAAF,NYCEEC,X,11,Howard Haber Early Learning Center,,(718) 409-1450,2300 Westchester Avenue,10462,1,Westchester - Unionport,12,1026276,243570,Francine.Rykman@ahrcnyc.org,schools.ahrcnyc.org,6,3,2,11XAAF,info
XAAH,NYCEEC,X,10,Amalgamated Nursery School,,(718) 543-8688,3980 Orloff Avenue,10463,1,Van Cortlandt Village,35,1014084,261453,amalgamatedns@yahoo.com,amalgamatednurseryschool.com,5,2,1,10XAAH,info
XAAS,NYCEEC,X,12,Bronxdale Nursery,,(718) 991-8315,1065 Beach Avenue,10472,1,Soundview - Bruckner,32,1021459,240553,mscrosleyp@gmail.com,,3,7,1,12XAAS,info
XAAX,NYCEEC,X,9,Christ the King School,,(718) 538-5959,1345 Grand Concourse,10452,1,East Concourse - Concourse Village,54,1007665,244411,ctk_braswell@hotmail.com,christthekingbronx.org,3,3,2,09XAAX,info
XABI,NYCEEC,X,8,Shining Stars UPK,,(718) 823-2393,3573 Bruckner Boulevard,10461,1,Pelham Bay - Country Club - City Island,30,1031819,248959,alexandra.lacas@gai-edu.org,greekamericaninstitute.org,2,3,1,08XABI,info
XABK,NYCEEC,X,8,Holy Cross School,,(718) 842-4492,1846 Randall Avenue,10473,1,Soundview-Castle Hl-Clason Pt-Hardng Pk,90,1022814,236982,UPKAdmit@holycrossbx.org,,3,3,1,08XABK,info
XABL,NYCEEC,X,8,Holy Family School,,(718) 863-7280,2169 Blackrock Ave,10472,1,Westchester - Unionport,72,1025519,241386,b203@adnyedcuation.org,hfsflushing.org,3,3,2,08XABL,info
XABM,NYCEEC,X,11,Holy Rosary School,,(718) 652-1838,1500 Arnow Avenue,10469,1,Allerton - Pelham Gardens,120,1027856,255340,deev16@verizon.net,holyrosaryschoolbronx.org,3,4,1,11XABM,info
XABN,NYCEEC,X,10,Holy Spirit School,,(718) 731-8439,1960 University Avenueÿÿÿ,10453,3,University Heights - Morris Heights,54,1008654,250405,mfelix@cmcs.org,cmcs.org,3,1,1,10XABN,info
XABT,NYCEEC,X,11,Immaculate Conception School,,(718) 547-3346,760 East Gun Hill Road,10467,1,Williamsbridge - Olinville,36,1021927,258568,b207@adnyeducation.org,schoolofimmaculateconception.org,5,9,3,11XABT,info
XACE,NYCEEC,X,11,Nativity of Our Blessed Lady,,(718) 324-2188,3893 Dyre Avenue,10466,1,Eastchester - Edenwald - Baychester,58,1030814,263142,b208@adnyeducation.org,nativityofourblessedlady.org,3,7,1,11XACE,info
XACJ,NYCEEC,X,8,Our Lady if the Assumption School,,(718) 829-1706,1617 Parkview Avenue,10461,1,Pelham Bay - Country Club - City Island,54,1032045,247331,b210@adnyeducation.org,olassumptionbronx.org,5,9,3,08XACJ,info
XACK,NYCEEC,X,11,Our Lady of Grace School,,(718) 547-9918,3981 Bronxwood Ave,10466,1,Williamsbridge - Olinville,72,1024361,262183,principal@olgschoolbronx.com,olgschoolbronx.com,3,3,1,11XACK,info
XACM,NYCEEC,X,10,Our Lady of Mount Carmel,,(718) 295-6080,2465 Bathgate Ave,10458,1,Belmont,92,1014990,252015,olmcsecy@gmail.com,mtcarmelschoolbronx.org,2,4,2,10XACM,info
XACP,NYCEEC,X,11,"Lutheran Church and School of Our Saviour, The",,(718) 792-5665,1734 Williamsbridge Road,10461,3,Van Nest-Morris Park-Westchester Square,36,1025517,249035,GRamsudh@oursaviorbronx.org,oursaviourbronx.org,8,3,1,11XACP,info
XACX,NYCEEC,X,9,St. Angela Merici School,,(718) 293-3365,266 East  163rd Street,10451,1,East Concourse - Concourse Village,36,1006885,240691,b221@adnyeducation.org,,5,9,3,09XACX,info
XACY,NYCEEC,X,10,Saint Ann - Our Lady of Mount Carmel Annex,,(718) 655-3449,3511 Bainbridge Avenue,10467,1,Norwood,36,1017830,260531,lflores@saintannschoolbx.org, ,2,1,1,10XACY,info
XADH,NYCEEC,X,10,Saint Brendan School,,(718) 653-2292,268 East 207th Street,10467,1,Norwood,36,1018077,258240,stbrendanschoolbronx@gmail.com,stbrendanschoolbronx.org,4,3,2,10XADH,info
XADJ,NYCEEC,X,11,Saint Clare of Assisi School,,(718) 892-4080,1911 Hone Avenue,10461,1,Pelham Parkway,160,1023890,249407,theresa.bivona@archny.org,stclareofassisischool.org,2,3,1,11XADJ,info
XADL,NYCEEC,X,8,St. Francis De Chantal School,,(718) 892-5359,2962 Harding Avenue,10465,1,Schuylerville - Throgs Nk - Edgewater Pk,54,1036143,236729,earlychildhood.education@archny.org,sfdchantalschool.org,5,9,3,08XADL,info
XADN,NYCEEC,X,11,Saint Francis of Assisi School,,(718) 994-4650,4300 Baychester Avenue,10466,1,Woodlawn - Wakefield,54,1027113,266168,assistantprincipal@sfabx.com,sfabx.com,3,3,1,11XADN,info
