LOCCODE,PREK_TYPE,BOROUGH,DISTRICT,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,AREA_NAME,SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,BUTTON_TYPE
X196,DOE,X,12,P.S. 196, ,(718) 328-7187,1250 WARD AVENUE,10472,1,West Farms-Bronx River,36,1018171,241915,lgraciani@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X196,3,3,3,12X196,info
X199,DOE,X,9,P.S. 199X - The Shakespeare School, ,(718) 681-7172,1449 SHAKESPEARE AVENUE,10452,1,Highbridge,54,1006248,246572,slopez16@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X199,2,3,3,09X199,info
X204,DOE,X,9,P.S. 204 Morris Heights, ,(718) 960-9520,1780 DR. MARTIN LUTHER KING JR. BLVD,10453,1,University Heights - Morris Heights,36,1007729,248989,ablatte2@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X204,2,3,3,09X204,info
X207,DOE,X,10,P.S. 207, ,(718) 796-9645,3030 GODWIN TERRACE,10463,1,Spuyten Duyvil - Kingsbridge,40,1010158,259254,mrosado@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X207,3,1,3,10X207,info
X209,DOE,X,10,P.S. 209, ,(718) 364-0085,313 EAST 183RD STREET,10458,1,Fordham South,36,1012625,251425,akeegan2@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X209,2,7,3,10X209,info
X211,DOE,X,12,P.S. 211, ,(718) 901-0436,1919 PROSPECT AVENUE,10457,1,East Tremont,36,1014648,246656,TDrummond@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X211,2,3,3,12X211,info
X212,DOE,X,12,P.S. 212,Full-Day Pre-K Program that MAY Have Available Seats,(718) 842-2331,1180 TINTON AVENUE,10456,1,Morrisania - Melrose,36,1011879,241173,gfordanderson@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X212,2,3,3,12X212,info
X214,DOE,X,12,P.S. 214, ,(718) 589-6728,1970 WEST FARMS ROAD,10460,1,Crotona Park East,90,1017453,245076,mgonzalez61@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X214,2,3,3,12X214,info
X226,DOE,X,10,P.S. 226, ,(718) 583-5560,1950 SEDGWICK AVENUE,10453,1,University Heights - Morris Heights,40,1007450,251055,gdarden@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X226,2,3,3,10X226,info
X236,DOE,X,9,P.S. 236 Langston Hughes,Full-Day Pre-K Program that MAY Have Available Seats,(718) 299-6128,1871 WALTON AVENUE,10453,1,Mount Hope,28,1009214,248586,bellis@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X236,3,7,3,09X236,info
X274,DOE,X,9,The New American Academy at Roberto Clemente State Park,Full-Day Pre-K Program that MAY Have Available Seats,(718) 901-9703,275 HARLEM RIVER PARK BRIDGE,10453,1,University Heights - Morris Heights,72,1006186,250085,mmitja@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X274,2,2,3,09X274,info
X277,DOE,X,7,P.S. 277,Full-Day Pre-K Program that MAY Have Available Seats,(718) 292-3594,519 ST ANNS AVENUE,10455,1,Mott Haven - Port Morris,54,1008130,235625,jvega@ps277x.com,schools.nyc.gov/schoolportals/07/X277,2,3,3,07X277,info
X300,DOE,X,12,The School of Science and Applied Learning, ,(718) 584-6310,2050 PROSPECT AVENUE,10457,1,East Tremont,18,1015509,247488,vsingle2@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X300,3,3,3,12X300,info
X304,DOE,X,8,P.S. 304 Early Childhood School, ,(718) 822-5307,2750 LAFAYETTE AVENUE,10465,1,Schuylerville - Throgs Nk - Edgewater Pk,36,1031482,240663,jnobile@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X304,2,7,3,08X304,info
X307,DOE,X,10,Luisa Pineiro Fuentes School of Science and Discovery, ,(718) 601-2632,124 EAMES PLACE,10468,1,Van Cortlandt Village,18,1011441,255954,ydiaz10@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X307,2,3,3,10X307,info
X310,DOE,X,10,P.S. 310 Marble Hill, ,(718) 796-9434,260 W KINGSBRIDGE RD,10463,1,Kingsbridge Heights,80,1010444,257205,ecardon2@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X310,2,3,3,10X310,info
X314,DOE,X,12,Fairmont Neighborhood School,Full-Day Pre-K Program that MAY Have Available Seats,(718) 860-5210,1550 VYSE AVENUE,10460,1,Crotona Park East,36,1015477,243237,swolfso2@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X314,3,3,3,12X314,info
X333,DOE,X,8,P.S. 333 - The Museum School, ,(718) 860-3313,888 REV J A POLITE AVE,10459,1,Longwood,18,1012291,238054,lgerena@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X333,3,1,3,08X333,info
X335,DOE,X,8,The Academy of the Arts, ,(718) 860-3401,888 REV J A POLITE AVE,10459,1,Longwood,18,1012294,238107,fmejia@schools.nyc.gov,schools.nyc.gov/schoolportals/08/X335,2,1,3,08X335,info
X340,DOE,X,10,P.S. 340, ,(718) 220-1830,25 WEST 195 STREET,10468,1,Van Cortlandt Village,18,1012674,255963,macosta@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X340,2,3,3,10X340,info
X357,DOE,X,11,Young Voices Academy of the Bronx, ,(718) 794-4080,800 LYDIG AVENUE,10462,1,Pelham Parkway,36,1021967,250517,ncruz8@schools.nyc.gov,schools.nyc.gov/schoolportals/11/X357,2,3,3,11X357,info
X359,DOE,X,7,Concourse Village Elementary School, ,(718) 402-7503,750 CONCOURSE VILLAGE WEST,10451,1,East Concourse - Concourse Village,24,1005524,239082,asorden@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X359,2,3,3,07X359,info
X360,DOE,X,10,P.S. 360, ,(718) 548-1511,2880 KINGSBRIDGE TERRACE,10463,1,Van Cortlandt Village,46,1011283,257987,mrojaspolite@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X360,7,3,3,10X360,info
X369,DOE,X,7,Young Leaders Elementary School, ,(718) 292-7391,468 EAST 140 STREET,10454,1,Mott Haven - Port Morris,28,1006464,234126,aponte13@schools.nyc.gov,schools.nyc.gov/schoolportals/07/X369,3,3,3,07X369,info
X386,DOE,X,10,School for Environmental Citizenship, ,(718) 563-3292,125 EAST 181 STREET,10453,1,Fordham South,80,1010935,250846,lfox2@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X386,2,3,3,10X386,info
X392,DOE,X,8,Bronx Delta School, ,(718) 935-3621,650 HOLLYWOOD AVENUE,10465,1,Schuylerville - Throgs Nk - Edgewater Pk,36,1034611,240528,info@bronxdelta.com,bronxdelta.com,2,3,3,08X392,info
X394,CHARTER,X,7,Little Haven @ Mott Haven Academy Charter School, ,(718) 292-7015,170 Brown Place,10454,1,Mott Haven - Port Morris,36,1006134,233057,info@havenacademy.org,havenacademy.org/littlehaven/,7,3,2,07X394,info
X396,DOE,X,10,P.S. 396, ,(718) 294-0862,1930 ANDREWS AVENUE,10453,1,University Heights - Morris Heights,28,1008316,250639,ntine@schools.nyc.gov,schools.nyc.gov/schoolportals/10/X396,3,3,3,10X396,info
X443,DOE,X,9,The Family School, ,(718) 538-3266,1116 SHERIDAN AVENUE,10456,1,East Concourse - Concourse Village,36,1006991,242302,plee7@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X443,5,9,3,09X443,info
X449,DOE,X,9,Grant Avenue Elementary School, ,(718) 681-6288,250 EAST 164 STREET,10456,1,East Concourse - Concourse Village,18,1007083,241086,kerat@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X449,2,3,3,09X449,info
X458,DOE,X,12,Samara Community School, ,(718) 935-3448,1550 VYSE AVENUE,10460,1,Crotona Park East,36,1015449,243177,info@samaracommunityschool.org,samaracommunityschool.org,3,3,3,12X458,info
X463,DOE,X,12,Urban Scholars Community School, ,(718) 842-8133,1180 TINTON AVENUE,10456,1,Morrisania - Melrose,28,1011856,241080,djones51@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X463,2,3,3,12X463,info
X487,Charter,X,8,Girls and Boys Preparatory Charter School of the Bronx, ,(212) 346-6000,441 EAST 148 STREET,10455,1,Mott Haven - Port Morris,54,1007430,236124,emattey@publicprep.org,,5,9,3,08X487,info
X491,CHARTER,X,7,Academic Leadership Charter School, ,(718) 585-4215,677 East 141 Street,10454,1,Mott Haven - Port Morris,54,1008343,233547,lvarghese07@gmail.com,alcsbronx.org,5,9,3,07X491,info
X531,DOE,X,12,Archer Elementary School, ,(718) 828-3791,1827 ARCHER STREET,10460,1,West Farms-Bronx River,18,1021279,244639,zhaviland@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X531,2,3,3,12X531,info
X536,DOE,X,12,PS 536, ,(718) 931-4270,1827 ARCHER STREET,10460,1,West Farms-Bronx River,18,1021269,244708,smedina10@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X536,2,3,3,12X536,info
X554,CHARTER,X,7,NYC Montessori Charter School, ,(347) 226-9094,423 East 138th Street,10454,1,Mott Haven - Port Morris,52,1005958,233986,andujar@nycmcs.org,nycmcs.org,3,4,1,07X554,info
X555,DOE,X,9,Mount Eden Children's Academy, ,(718) 294-8155,1501 JEROME AVENUE,10452,1,West Concourse,54,1007400,246313,ipayan@schools.nyc.gov,schools.nyc.gov/schoolportals/09/X555,2,3,3,09X555,info
X567,DOE,X,11,Linden Tree Elementary School, ,(718) 239-7401,1560 PURDY STREET,10462,1,Parkchester,18,1024930,244813,ldebonis@schools.nyc.gov,LindentreePTA.weebly.com,2,2,3,11X567,info
X691,DOE,X,12,Bronx Little School, ,(718) 792-2650,1827 ARCHER STREET,10460,1,West Farms-Bronx River,18,1021292,244573,jgordon7@schools.nyc.gov,schools.nyc.gov/schoolportals/12/X691,3,7,3,12X691,info
X718,CHARTER,X,11,Bronx Charter School for Better Learning, ,(718) 655-6660,3740 Baychester Ave,10466,1,Eastchester - Edenwald - Baychester,18,1028544,261528,dtamulonis1@bronxbetterlearning.org,bronxbetterlearning.org,3,3,2,11X718,info
XAAA,NYCEEC,X,11,Harry H. Gordon School Annex (NYL),Full-Day Pre-K Program that MAY Have Available Seats,(718) 838-5993,1180 East 214 Street,10469,1,Williamsbridge - Olinville,16,1025187,258436,karen.griffoul@yai.org,,5,9,3,11XAAA,info
XAAF,NYCEEC,X,11,Howard Haber Early Learning Center, ,(718) 409-1450,2300 Westchester Avenue,10462,1,Westchester - Unionport,12,1026276,243570,Francine.Rykman@ahrcnyc.org,schools.ahrcnyc.org,6,3,2,11XAAF,info
XAAH,NYCEEC,X,10,Amalgamated Nursery School, ,(718) 543-8688,3980 Orloff Avenue,10463,1,Van Cortlandt Village,35,1014084,261453,amalgamatedns@yahoo.com,amalgamatednurseryschool.com,5,2,1,10XAAH,info
XAAS,NYCEEC,X,12,Bronxdale Nursery, ,(718) 991-8315,1065 Beach Avenue,10472,1,Soundview - Bruckner,32,1021459,240553,mscrosleyp@gmail.com,,3,7,1,12XAAS,info
XAAX,NYCEEC,X,9,Christ the King School, ,(718) 538-5959,1345 Grand Concourse,10452,1,East Concourse - Concourse Village,54,1007665,244411,ctk_braswell@hotmail.com,christthekingbronx.org,3,3,2,09XAAX,info
XABI,NYCEEC,X,8,Shining Stars UPK, ,(718) 823-2393,3573 Bruckner Boulevard,10461,1,Pelham Bay - Country Club - City Island,30,1031819,248959,alexandra.lacas@gai-edu.org,greekamericaninstitute.org,2,3,1,08XABI,info
XABK,NYCEEC,X,8,Holy Cross School, ,(718) 842-4492,1846 Randall Avenue,10473,1,Soundview-Castle Hl-Clason Pt-Hardng Pk,90,1022814,236982,UPKAdmit@holycrossbx.org,,3,3,1,08XABK,info
XABL,NYCEEC,X,8,Holy Family School, ,(718) 863-7280,2169 Blackrock Ave,10472,1,Westchester - Unionport,72,1025519,241386,b203@adnyedcuation.org,hfsflushing.org,3,3,2,08XABL,info
XABM,NYCEEC,X,11,Holy Rosary School, ,(718) 652-1838,1500 Arnow Avenue,10469,1,Allerton - Pelham Gardens,120,1027856,255340,deev16@verizon.net,holyrosaryschoolbronx.org,3,4,1,11XABM,info
XABT,NYCEEC,X,11,Immaculate Conception School, ,(718) 547-3346,760 East Gun Hill Road,10467,1,Williamsbridge - Olinville,36,1021927,258568,b207@adnyeducation.org,schoolofimmaculateconception.org,5,9,3,11XABT,info
XACE,NYCEEC,X,11,Nativity of Our Blessed Lady, ,(718) 324-2188,3893 Dyre Avenue,10466,1,Eastchester - Edenwald - Baychester,58,1030814,263142,b208@adnyeducation.org,nativityofourblessedlady.org,3,7,1,11XACE,info
XACF,NYCEEC,X,11,New Covenant Christian School, ,(718) 519-8884,1497 Needham Avenue,10469,1,Eastchester - Edenwald - Baychester,72,1026190,259986,dappia@ncchristianschool.org,,5,9,3,11XACF,Info
XACJ,NYCEEC,X,8,Our Lady if the Assumption School, ,(718) 829-1706,1617 Parkview Avenue,10461,1,Pelham Bay - Country Club - City Island,54,1032045,247331,b210@adnyeducation.org,olassumptionbronx.org,5,9,3,08XACJ,info
XACK,NYCEEC,X,11,Our Lady of Grace School, ,(718) 547-9918,3981 Bronxwood Ave,10466,1,Williamsbridge - Olinville,72,1024361,262183,principal@olgschoolbronx.com,olgschoolbronx.com,3,3,1,11XACK,info
XACM,NYCEEC,X,10,Our Lady of Mount Carmel,Full-Day Pre-K Program that MAY Have Available Seats,(718) 295-6080,2465 Bathgate Ave,10458,1,Belmont,92,1014990,252015,olmcsecy@gmail.com,mtcarmelschoolbronx.org,2,4,2,10XACM,info
XACR,NYCEEC,X,11,Regent School, ,(718) 653-2900,719 East 216 Street,10467,1,Williamsbridge - Olinville,18,1022122,260407,dteshuva@amcearlylearn.com,,5,9,3,11XACR,info
XACX,NYCEEC,X,9,St. Angela Merici School, ,(718) 293-3365,266 East  163rd Street,10451,1,East Concourse - Concourse Village,90,1006885,240691,b221@adnyeducation.org,,5,9,3,09XACX,info
XACY,NYCEEC,X,10,Saint Ann - Our Lady of Mount Carmel Annex, ,(718) 655-3449,3511 Bainbridge Avenue,10467,1,Norwood,36,1017830,260531,lflores@saintannschoolbx.org, ,2,1,1,10XACY,info
XADH,NYCEEC,X,10,Saint Brendan School, ,(718) 653-2292,268 East 207th Street,10467,1,Norwood,36,1018077,258240,stbrendanschoolbronx@gmail.com,stbrendanschoolbronx.org,4,3,2,10XADH,info
XADJ,NYCEEC,X,11,Saint Clare of Assisi School, ,(718) 892-4080,1911 Hone Avenue,10461,1,Pelham Parkway,160,1023890,249407,theresa.bivona@archny.org,stclareofassisischool.org,2,3,1,11XADJ,info
XADL,NYCEEC,X,8,St. Francis De Chantal School,Full-Day Pre-K Program that MAY Have Available Seats,(718) 892-5359,2962 Harding Avenue,10465,1,Schuylerville - Throgs Nk - Edgewater Pk,54,1036143,236729,earlychildhood.education@archny.org,sfdchantalschool.org,5,9,3,08XADL,info
XADN,NYCEEC,X,11,Saint Francis of Assisi School, ,(718) 994-4650,4300 Baychester Avenue,10466,1,Woodlawn - Wakefield,54,1027113,266168,assistantprincipal@sfabx.com,sfabx.com,3,3,1,11XADN,info
XADO,NYCEEC,X,11,Saint Francis Xavier School,Full-Day Pre-K Program that MAY Have Available Seats,(718) 863-0531,1711 Haight Ave,10461,1,Van Nest-Morris Park-Westchester Square,116,1025058,248405,sfxupk@gmail.com,sfxschool.net,3,4,1,11XADO,info
XADQ,NYCEEC,X,11,St. Helena School, ,(718) 892-3234,2050 Benedict Avenue,10462,1,Parkchester,80,1024186,243295,b239@adnyeducation.org,sthelenaelementary.com,5,9,3,11XADQ,info
XADT,NYCEEC,X,12,Saint John Chrysostom School, ,(718) 328-7226,1144 Hoe Avenue,10459,1,Morrisania - Melrose,92,1014501,240707,b243@adnyeducation.org,sjchrysostom.org,3,3,1,12XADT,info
XADV,NYCEEC,X,10,Saint John School, ,(718) 548-0255,3143 Kingsbridge Avenue,10463,5,Spuyten Duyvil - Kingsbridge,72,1010258,260215,b242@adnyeduction.org,stjohnschoolbronx.org,2,3,1,10XADV,info
XADW,NYCEEC,X,9,St. Joseph School,Full-Day Pre-K Program that MAY Have Available Seats,(718) 583-9432,1946 Bathgate Avenue,10457,1,Claremont - Bathgate,120,1012864,248084,b245@adnyeducation.org,,5,9,3,09XADW,info
XADY,NYCEEC,X,11,Saint Lucy School,Full-Day Pre-K Program that MAY Have Available Seats,(718) 882-2203,830 Mace Ave,10467,1,Bronxdale,148,1022436,253681,minneci@stlucys.org,stlucys.org,3,3,1,11XADY,info
XADZ,NYCEEC,X,7,St. Luke School, ,(718) 585-0380,608 East  139th Street,10454,1,Mott Haven - Port Morris,36,1007753,233114,b247@adnyeducation.org,stluke138.org,5,9,3,07XADZ,info
XAEB,NYCEEC,X,10,Saint Margaret of Cortona,Full-Day Pre-K Program that MAY Have Available Seats,(718) 549-8580,452 West 260th Street,10471,1,North Riverdale - Fieldston - Riverdale,92,1011055,270141,principal@stmargaretschoolriverdale.com,stmargaretschoolriverdale.com,7,3,1,10XAEB,info
XAEF,NYCEEC,X,11,Saint Mary School,Full-Day Pre-K Program that MAY Have Available Seats,(718) 547-0500,3956 Carpenter Ave,10466,1,Williamsbridge - Olinville,72,1022009,262865,slater15fisher@aol.com,stmaryschoolbx.org,3,3,1,11XAEF,info
XAEH,NYCEEC,X,10,St. Philip Neri School, ,(718) 365-8806,3031 Grand Concourse,10468,1,Bedford Pk - Fordham North,36,1015416,257686,b256@adnyeducation.org,stphilipneribronx.org,5,9,3,10XAEH,info
XAEL,NYCEEC,X,11,St. Raymond Elementary, ,(718) 597-3232,2380 East Tremont Avenue,0,1,Parkchester,72,1024568,246118,patricia.brito@archny.org,,5,9,3,11XAEL,apply
XAEN,NYCEEC,X,10,Saint Simon Stock Elementary School, ,(718) 367-0453,2195 Valentine Avenue,10457,1,Mount Hope,36,1012174,250892,Angela.Ceparano@archny.org,stsimonstockschool.org,5,9,3,10XAEN,info
XAEO,NYCEEC,X,8,Saint Theresa,Full-Day Pre-K Program that MAY Have Available Seats,(718) 792-3688,2872 St.Theresa Avenue,10461,1,Pelham Bay - Country Club - City Island,92,1030340,248745,b262@adnyeducation.org,sttheresaschoolbronx.org,7,3,1,08XAEO,info
XAEP,NYCEEC,X,12,St. Thomas Aquinas School, ,(718) 893-7600,1909 Daly Avenue,10460,1,East Tremont,90,1016092,245540,b263@adnyeducation.org,,5,9,3,12XAEP,info
XAEW,NYCEEC,X,11,"Learning Tree, The", ,(718) 944-0960,801 Bartholdi Street,10467,1,Williamsbridge - Olinville,72,1022274,257708,msjoyce@tltprep.org,learningtreeprep.org,3,2,1,11XAEW,info
XAFA,NYCEEC,X,11,UCP/NYC's Bronx Children's Program, ,(718) 652-9790,1770 Stillwell Avenue,10469,1,Allerton - Pelham Gardens,16,1029987,251601,bellman@ucpnyc.org,ucpnyc.org,2,3,2,11XAFA,info
XAFB,NYCEEC,X,8,"Villa Maria Academy, Inc.", ,(718) 824-3260,3335 Country Club Road,10465,1,Pelham Bay - Country Club - City Island,54,1035029,245985,teresa.barton@archny.org,vma-ny.org,7,7,2,08XAFB,info
XAFG,NYCEEC,X,11,Little Stars III,Full-Day Pre-K Program that MAY Have Available Seats,(347) 947-3171,1420 Burke Avenue,10469,1,Eastchester - Edenwald - Baychester,58,1026812,257106,lstarsthree@aol.com,littlestarspreschools.com,3,7,1,11XAFG,info
XAFK,NYCEEC,X,12,Phipps Neighborhoods Daly Avenue ECEC,Full-Day Pre-K Program that MAY Have Available Seats,(718) 364-2496,921 East 180 Street,10460,1,East Tremont,72,1017104,247006,KMORRIS@PHIPPSNY.ORG,phippsny.org,3,8,2,12XAFK,info
XAFL,NYCEEC,X,11,"Garvey School, The", ,(781) 320-3902,950 Baychester Avenue,10475,1,Co-op City,38,1030446,259204,thegarveyschool@gmail.com,garveyschool.org,3,4,1,11XAFL,info
XAFP,NYCEEC,X,7,East Side House, ,(718) 665-5250,201 Saint Anns Avenue,10454,1,Mott Haven - Port Morris,15,1006786,232909,dcolon@eastsidehouse.org,eastsidehouse.org,3,4,2,07XAFP,info
XAFZ,NYCEEC,X,9,New Covenant Christian School, ,(718) 299-5250,1925 Grand Concourse,10453,1,Mount Hope,36,1010287,249017,mcordero@ncchristianschool.org,,5,9,3,9XAFZ,Info
XAGC,NYCEEC,X,9,Highbridge Advisory Council Early Childhood Center #1, ,(718) 299-3917,1594 Townsend Avenue,10452,1,Mount Hope,49,1008211,246880,DWashington@hacsf.com,hacfs.org,3,7,1,09XAGC,info
XAGF,NYCEEC,X,8,Manida (Center #1), ,(718) 542-7590,711 Manida Street,10474,1,Hunts Point,79,1015054,236102,junerose7@msn.com,,3,7,2,08XAGF,info
XAGX,NYCEEC,X,8,LSSMNY: Early Life Children's Center 6, ,(718) 943-0580,2125 Watson Avenue,10472,1,Westchester - Unionport,53,1024951,241571,vmoreira@lssny.org,lssny.org,7,3,2,08XAGX,info
XAHA,NYCEEC,X,9,Ready Set Learn, ,(718) 484-8777,3480 Third Avenue,10456,1,Claremont - Bathgate,36,1010267,241697,kelleycandice14@gmail.com,RSLCC.COM,3,7,1,09XAHA,info
XAHB,NYCEEC,X,9,Grow With Us (Susan E. Wagner),Full-Day Pre-K Program that MAY Have Available Seats,(718) 299-6892,1732 Davidson Avenue,10453,1,University Heights - Morris Heights,54,1008297,248215,smorenogwu@gmail.com,,3,7,2,09XAHB,info
XAHD,NYCEEC,X,9,Mid Bronx CCRP ECC 4, ,(917) 962-9384,1020 Summit Avenue,10452,1,Highbridge,31,1003706,243050,ogdendc@midbronx.org,midbronx.org,3,6,1,09XAHD,info
XAHF,NYCEEC,X,8,Dr. Katharine Dodge Brownell School, ,(914) 375-8652,450 Castle Hill Avenue,10473,3,Soundview-Castle Hl-Clason Pt-Hardng Pk,25,1026551,236861,nbrown@leakeandwatts.org,,5,9,3,08XAHF,info
XAHH,NYCEEC,X,10,Trabajamos Community Head Start, ,(917) 259-7081,1997 Bathgate Avenue,10457,1,Claremont - Bathgate,43,1013008,248709,lbtrabajamos_hs@yahoo.com,trabajamoschs.com,3,4,1,10XAHH,info
XAHK,NYCEEC,X,11,For Kids Only, ,(718) 823-8345,904 Morris Park Avenue,10462,1,Van Nest-Morris Park-Westchester Square,20,1023266,247759,dallas273@aol.com,,5,9,3,11XAHK,Info
XAHL,NYCEEC,X,8,East Bronx Day Care Center, ,(718) 617-2900,1113 Colgate Avenue,10472,1,Soundview - Bruckner,40,1017010,240188,eastbronxdaycare@verizon.net,,3,7,1,08XAHL,info
XAHM,NYCEEC,X,10,Northeast Bronx Day Care Center (Susan Wagner),Full-Day Pre-K Program that MAY Have Available Seats,(718) 601-5401,5401 Post Road,10471,1,North Riverdale - Fieldston - Riverdale,38,1012413,267701,susanwagnerdayschool1@yahoo.com,,3,7,2,10XAHM,info
XAHO,NYCEEC,X,9,1332 Fulton Ave DCC, ,(718) 378-1330,1332 Fulton Avenue,10456,1,Morrisania - Melrose,36,1011201,242786,map1332fultondcc@outlook.com,,5,9,3,09XAHO,apply
XAHR,NYCEEC,X,7,Concord Head Start/Early Learn Center, ,(718) 292-8564,560 Concord Avenue,10455,3,Melrose South - Mott Haven North,17,1009806,235709,dlicona@cmcs.org,cmcs.org,3,4,1,07XAHR,info
XAHS,NYCEEC,X,11,"LITTLE STARS TOO, INC.", ,(718) 515-8800,1083 Allerton Avenue,10469,1,Allerton - Pelham Gardens,40,1023980,254689,lstarstoo@aol.com,littlestarsschool.com,5,9,3,11XAHS,info
XAHW,NYCEEC,X,7,Betances Early Childhood Center (NYCHA), ,(718) 665-1100,528 East 146th Street,10455,1,Mott Haven - Port Morris,22,1007717,235292,Hammonda@e-s-s.org,essnyc.org,3,2,1,07XAHW,info
XAIB,NYCEEC,X,8,Throggs Neck Early Learn Center,Full-Day Pre-K Program that MAY Have Available Seats,(718) 882-0172,461 Swinton Avenue,10465,1,Schuylerville - Throgs Nk - Edgewater Pk,20,1033307,238199,Familytnelc@gmail.com,,3,4,1,08XAIB,info
XAIC,NYCEEC,X,8,LSSMNY: Early Life Children's Center 2, ,(718) 292-7015,888 Westchester Avenue,10459,1,Longwood,53,1012130,238249,djorge@lssny.org,Lutheran Social Services.Org,5,9,3,08XAIC,info
XAID,NYCEEC,X,10,LSSMNY: Early Life Children's Center 1, ,(347) 297-2900,80 East 181 Street,10453,1,Mount Hope,84,1010712,250788,jcebeno@lssny.org,lssny.org,3,7,1,10XAID,info
XAIE,NYCEEC,X,9,Mid Bronx CCRP ECC 3, ,(917) 962-9384,1360 Ogden Avenue,10452,1,Highbridge,25,1005142,245938,ogdendc@midbronx.org,midbronx.org/,3,6,1,09XAIE,info
XAIF,NYCEEC,X,10,Be Above 52, ,(718) 466-7519,1810 Davidson Avenue,10453,1,University Heights - Morris Heights,71,1008628,248837,gmoriah@babove.com,,3,7,2,10XAIF,info
XAIM,NYCEEC,X,9,Highbridge Advisory Council Early Childhood Center #3, ,(718) 293-9196,1399 Ogden Avenue,10452,1,Highbridge,29,1005135,246172,souting@hacss.com,Highbridgeadvisorycouncil.com,3,7,1,09XAIM,info
XAIN,NYCEEC,X,9,Highbridge Advisory Council DCC (Nelson Avenue), ,(718) 681-5216,1181 Nelson Avenue,10452,1,Highbridge,72,1004754,244325,afortes@hacfs.com,hacfs.org,7,8,2,09XAIN,info
XAIQ,NYCEEC,X,9,Richard H. Mangum Early Learning Center, ,(718) 590-0673,383 E. 162nd Street,10451,1,Morrisania - Melrose,18,1008089,239884,mpaulino@hacfs.com,hacfs.org,3,3,2,09XAIQ,info
XAJB,NYCEEC,X,10,"Concourse House, HDFC", ,(917) 801-2515,2348 Webster Ave,10458,1,Fordham South,65,1013411,251627,wgelabert@concoursehouse.org,concoursehouse.org,3,3,2,10XAJB,info
XAJD,NYCEEC,X,12,Bronx Early Childhood Center, ,(718) 764-2409,1515 Southern Boulevard,10460,1,Crotona Park East,40,1014570,242931,cmiree@childrensaidsociety.org,childrensaidsociety.org,3,7,1,12XAJD,info
