LOCCODE,X,Y,PREK_TYPE,NAME,NOTE,ADDRESS,BOROUGH,ZIP,PHONE,EMAIL,WEBSITE,DAY_LENGTH,SEATS,MEALS,INDOOR_OUTDOOR,SEMS_CODE,BUTTON_TYPE,START_TIME,EARLY_DROP,LATE_PICKUP,ENHANCED_LANG,FLEX_SCHED,SPED_FLG,INCOME_FLG,SPECIAL_PRIOR
"XARW",1013920,243972,"NYCEEC","CS 61 Early Childhood","","1550 Crotona Park East","X",10460,"718-764-2409","lachellew@childrensaidsociety.org","http://childrensaidsociety.org",1,60,3,3,"12XARW","apply","8:30 a.m","Yes","Yes",0,0,0,1,""
"XASA",1012155,250830,"NYCEEC","St. Dominic?s Torch","","2195 Valentine Ave","X",10457,"347-270-9219","itoper@sdomhome.org","",1,60,3,7,"10XASA","apply","Contact program about start time","Contact program about extended hours","Contact program about extended hours",0,0,0,0,""
"XASB",1011140,241352,"NYCEEC","New Covenant Christian School","","1179 Boston Rd","X",10456,"718-328-6072","mmark@ncchristianschool.org","",1,18,5,9,"09XASB","apply","8:45 a.m","Yes","Yes",0,0,0,0,""
"XASC",1022548,236873,"NYCEEC","Seabury CCC","","575 Soundview Ave","X",10473,"718-991-1500","mrobinson@leakeandwatts.org","",1,54,3,3,"08XASC","apply","8:00 a.m","No","No",0,0,0,1,""
"XASE",1010913,243946,"NYCEEC","Ft. George Universal Pre - K","","489 St Paul's Pl","X",10456,"212-795-9184","agrossbard@ftgeocenterhs.org","",1,36,3,3,"09XASE","apply","8:00 a.m","No","No",0,0,0,0,""
"XASH",1010162,253394,"NYCEEC","Tolentine Zeiser Community Life Center","","2340 Andrews Ave","X",10468,"718-933-6935","mgmaggie2@aol.com","http://tzclc.org",1,120,3,1,"10XASH","apply","8:30 a.m","Yes","Yes",0,0,0,1,""
"XASN",1010085,253313,"NYCEEC","Lion Of Judah Christian Academy ( Lojca )","","2336 Andrews Ave","X",10468,"718-772-3238","lojcarev55@yahoo.com","",1,12,5,9,"10XASN","apply","8:30 a.m","Yes","Yes",0,0,0,0,""
"XASO",1020720,258434,"NYCEEC","Mind - Builders Creative Arts Center","","3415 Olinville Ave","X",10467,"718-652-6256","madaha@mind-builders.org","http://mind-builders.org",1,18,7,3,"11XASO","apply","8:30 a.m","No","No",0,0,0,0,""
"XAST",1020897,237399,"NYCEEC","Ciditty Kiddie Pre - K","","1700 Seward Ave","X",10473,"917-801-4710","iris7092002@yahoo.com","http://cidittykiddies.com",1,36,2,3,"08XAST","apply","8:00 a.m","Yes","Yes",0,0,0,0,""
"XASV",1017415,257712,"NYCEEC","Bright Star Day Care At Rochambeau, Inc.","","3130 Rochambeau Ave","X",10467,"718-864-8922","brightstar3130@gmail.com","",1,52,5,9,"10XASV","apply","8:00 a.m","Yes","Yes",201,0,0,0,""
"XASW",1008603,250307,"NYCEEC","Holy Spirit Head Start","","1960 University Ave","X",10453,"718-402-0081","rgershenlowy@cmcs.org","http://cmcs.org",1,72,5,9,"10XASW","apply","8:30 a.m","No","No",0,0,0,1,""
"XASX",1021464,267963,"NYCEEC","St. Barnabas School","","413 East 241st St","X",10470,"718-324-1088","anthony.puleo@archny.org","http://stbarnabasschool.org",1,180,2,3,"11XASX","apply","8:00 a.m","Yes","Yes",0,0,0,0,""
"XASY",1042492,250627,"NYCEEC","Holy Rosary Early Childhood At St. Mary Star Of The Sea","","580 Minnieford Ave","X",10464,"718-652-1838","b204@adnyeducation.org","http://holyrosaryschoolbronx.org",1,36,5,9,"11XASY","apply","7:45 a.m","Yes","No",0,0,0,0,""
"XATC",1011144,242830,"NYCEEC","United Bronx Parents","","1332 Fulton Ave","X",10456,"917-259-7443","yeduardo@ubpinc.org","",1,36,5,9,"09XATC","apply","8:00 a.m","No","Yes",0,0,0,1,""
"XATD",1007708,251676,"NYCEEC","Bronx Community College ECC","","2010 Sedgwick","X",10468,"718-289-5461","jitinder.walia@bcc.cuny.edu","",1,24,3,3,"10XATD","apply","8:30 a.m","Yes","Yes",0,0,0,1,""
"XATE",1023358,263832,"NYCEEC","Susan Wagner Day School","","4102 White Plns Rd","X",10466,"718-547-0501","susanwagnerdayschool1@yahoo.com","",2,72,3,3,"11XATE","apply","8:00 a.m","No","Yes",0,1,0,0,""
"XATH",1016274,255145,"NYCEEC","Marc Academy And Family Center, Inc.","","2863 Webster Ave","X",10458,"718-562-3410","ayork@marcafc.org","",1,65,5,9,"10XATH","apply","Contact program about start time","Contact program about extended hours","Contact program about extended hours",0,0,0,1,""
"XATI",1006478,235518,"NYCEEC","Sunshine Day Care","","416 Willis Ave","X",10454,"718-989-9804","elizabeth@sunshinenewyork.com","http://sunshinenewyork.com",1,72,3,6,"07XATI","apply","8:20 a.m","Yes","Yes",0,0,0,1,""
"XATN",1011503,250821,"NYCEEC","Miss Fancine Day School 11","","2169 Grand Concourse","X",10453,"718-295-3100","lloyd714@aol.com","",1,20,5,9,"10XATN","apply","Contact program about start time","Contact program about extended hours","Contact program about extended hours",0,0,0,0,""
"XATO",1010413,236667,"NYCEEC","St. Anselm School","","685 Tinton Ave","X",10455,"718-993-9464","b223@adnyeducation.org","http://stanselmbx.org",1,90,3,3,"07XATO","apply","8:15 a.m","No","Yes",0,0,0,0,""
"XAUP",1015513,249218,"NYCEEC","St. Martin Of Tours Head Start","","695 East 182nd St","X",10457,"718-402-0081","rgershenlowy@cmcs.org","",1,36,5,9,"10XAUP","apply","8:30 a.m","No","No",0,0,0,1,""
"XAUZ",1006037,247974,"NYCEEC","Bronxworks","","1472 Montgomery Ave","X",10453,"347-590-8955","tomokpo@bronxworks.org","http://bronxworks.org",1,36,3,6,"09XAUZ","apply","8:30 a.m","Yes","Yes",0,0,0,1,""
"XAVD",1019408,258821,"NYCEEC","Tender Tots Decatur","","3322 Decatur Ave","X",10467,"718-324-1052","rachel@tendertotsny.com","http://tendertotsny.com",1,54,3,7,"10XAVD","apply","8:15 a.m","Yes","Yes",0,0,0,0,""
"XAVJ",1013728,242459,"NYCEEC","Little Scholars Early Development Center","","850 Jennings St","X",10459,"718-887-2928","jcorniel29@gmail.com","http://littlescholarsedc.com",1,29,3,7,"12XAVJ","apply","Contact program about start time","Contact program about extended hours","Contact program about extended hours",209,0,0,0,""
"XAVS",1008588,261603,"NYCEEC","Bedrock Preschool","","3220 Arlington Ave","X",10463,"718-884-0020","mego@bedrockpreschool.com","http://bedrockpreschool.com",1,54,3,7,"10XAVS","apply","8:30 a.m","Yes","Yes",0,0,0,0,""
"XAVW",1026635,256646,"NYCEEC","Unity Neighborhood Center, Inc.","","1339 East Gun Hl Rd","X",10469,"718-994-8400","jescol4@aol.com","http://unityneighborhoodcenter.org",1,72,3,7,"11XAVW","apply","7:00 a.m","Yes","Yes",0,1,0,0,""
"XAVX",1026449,245595,"NYCEEC","Sunshine Daycare Of Westchester Village","","1564 St Peters Ave","X",10461,"718-989-9801","tavia@sunshinenewyork.com","http://sunshinenewyork.com",1,18,3,6,"11XAVX","apply","8:00 a.m","Yes","Yes",0,0,0,0,""
"XAWG",1025052,266429,"NYCEEC","All Seasons Day Care, LLC","","1701 Nereid Ave","X",10466,"718-324-8300","al5538@optonline.net","http://allseasonsdaycarebronx.com",1,17,2,3,"11XAWG","apply","8:00 a.m","No","Yes",0,0,0,0,""
"XAWK",1017627,256910,"NYCEEC","Monsignor Boyle Head Start","","3044 Hull Ave","X",10467,"718-402-0081","rgershenlowy@cmcs.org","",1,54,5,9,"10XAWK","apply","8:30 a.m","No","No",0,0,0,1,""
"XAWL",1018593,241617,"NYCEEC","Bright Star Stratford Inc.","","1217 Stratford Ave","X",10472,"718-842-9361","lrukh1@hotmail.com","",1,34,5,9,"12XAWL","apply","8:20 a.m","No","Yes",0,0,0,0,""
"XAWP",1022416,253151,"NYCEEC","St. Lucy Early Childhood Academy","","2401 Bronxwood Ave","X",10469,"718-882-2203","minneci@stlucys.org","http://stlucys.org",1,72,5,9,"11XAWP","apply","8:00 a.m","Yes","No",0,0,0,0,""
"XAWQ",1012154,245564,"NYCEEC","Phipps Neighborhoods - Roscoe C Brown ECEC","","3968 Third Ave","X",10457,"917-243-7254","tblount@phippsny.org","http://phippsny.org",1,36,3,3,"09XAWQ","apply","8:30 a.m","No","Yes",209,0,0,0,""
"XAWX",1007579,240281,"NYCEEC","Fabiana Day Cay Academy Universal Pre - K","","937 Teller Ave","X",10451,"718-588-4545","rebonano@gmail.com","",1,25,7,6,"09XAWX","apply","8:30 a.m","No","No",209,0,0,0,""
"XAXA",1010033,258463,"NYCEEC","Reach One To Teach One","","5480 Broadway","X",10463,"718-220-8406","reachonetoteachoneelc@gmail.com","http://reachonetoteachone.org",1,38,3,6,"10XAXA","apply","8:00 a.m","No","No",0,0,0,0,""
"XAYB",1011075,254557,"NYCEEC","Lil Inventors - University Avenue","","75 West 190th St","X",10468,"718-975-7225","ndesane@optonline.net","http://lilinventors.com",1,38,3,6,"10XAYB","apply","8:30 a.m","Yes","Yes",209,0,0,0,""
"XAYC",1021081,257366,"NYCEEC","All Seasons A & C Day Care, LLC","","700 Rosewood St","X",10467,"718-231-7200","al5538@optonline.net","http://allseasonsdaycarebronx.com",1,17,2,2,"11XAYC","apply","8:00 a.m","No","Yes",0,0,0,0,""
"XAYD",1025823,261253,"NYCEEC","Laconia DCC And Infant Care","","3950 Laconia Ave","X",10466,"212-929-0839","mahmood_ahmed73@hotmail.com","",1,36,5,9,"11XAYD","apply","8:30 a.m","Yes","Yes",0,1,0,0,""
"XAYE",1008405,248418,"NYCEEC","Little Scholars Early Development Center","","15 West 176th St","X",10453,"718-576-6630","jcorniel29@gmail.com","http://littlescholarsedc.com",1,72,7,3,"10XAYE","apply","7:30 a.m","Yes","Yes",0,0,0,0,""
"XAYK",1018924,245353,"NYCEEC","Phipps Houses Lebanon West Farms","","1175 East Tremont Ave","X",10460,"347-723-3719","tblount@phippsny.org","http://phippsny.org",1,54,3,3,"12XAYK","apply","8:30 a.m","No","Yes",209,0,0,0,""
"XAYP",1006715,233209,"NYCEEC","Tender Tot's East 137th Street","","531 East 137th St","X",10454,"732-987-5252","chaim@sterlingeg.com","http://tendertotsny.com",1,54,5,9,"07XAYP","apply","8:20 a.m","Yes","No",209,1,0,0,""
"XAYQ",1020078,252376,"NYCEEC","Bronx Park East Preparatory, Inc.","","2270 Bronx Park East","X",10467,"718-882-3261","keshea@bronxparkeastacademy.com","http://bronxparkeastacademy.com",1,18,5,9,"11XAYQ","apply","8:30 a.m","Yes","Yes",0,0,0,0,""
"XAYV",1006054,248879,"NYCEEC","Promesa Head Start","","1650 Undercliff Ave","X",10453,"212-410-7707","rrodriguez@acacianetwork.org","http://acacianetwork.org",1,36,5,9,"09XAYV","apply","8:30 a.m","No","Yes",0,0,0,1,""
"XAZB",1025563,245179,"NYCEEC","Santa Maria Early Childhood Academy","","1659 Zerega Ave","X",10462,"718-823-3636","pauline.ramone@ccbq.org","",1,40,5,9,"11XAZB","apply","7:45 a.m","Yes","Yes",0,1,0,0,""
"XAZD",1009045,233984,"NYCEEC","A House On Beekman Preschool","","390 Jackson Ave","X",10454,"917-801-3884","sloan@ahouseonbeekman.org","",1,14,5,9,"07XAZD","apply","8:00 a.m","No","No",0,0,0,0,""
"XAZG",1007594,260008,"NYCEEC","Yearling Nursery School","","604 West 227 St","X",10463,"718-549-1606","yearling78@aol.com","",1,12,5,9,"10XAZG","apply","Contact program about start time","Yes","Yes",0,0,0,0,""
"XAZM",1011551,251153,"NYCEEC","Arcadia Children's Daycare","","2195 Grand Concourse","X",10453,"718-561-8062","roy9966@msn.com","",1,42,3,2,"10XAZM","apply","8:00 a.m","Yes","Yes",0,0,0,0,""
"XAZX",1023898,249497,"NYCEEC","St. Clare Of Assisi Early Childhood Academy","","1925 Hone Ave","X",10461,"718-892-4080","theresa.bivona@archny.org","http://stclareofassisischool.org",1,120,3,3,"11XAZX","apply","8:00 a.m","Yes","Yes",0,1,0,0,""
"Z010",990313,163782,"PKC","Brooklyn's Daily Discovery Pre - K Center At 2202 60 Street","","2202 60th St","K",11204,"718-621-6270","jskop@schools.nyc.gov","",1,108,5,9,"21Z010","apply","8:00 a.m","No","Yes",0,0,0,0,""
"Z011",983570,167431,"PKC","District 20 Pre - K Center At 1258 65 Street","","1258 65th St","K",11219,"718-234-4519","dgounar@schools.nyc.gov","",1,126,5,9,"20Z011","apply","8:00 a.m","No","No",0,0,0,0,""
"Z012",993784,168763,"PKC","The Joan Snow Pre - K Center At 1139 Coney Island Avenue","","1139 Coney Is Ave","K",11230,"718-724-1730","cquigley@schools.nyc.gov","",1,144,5,9,"22Z012","apply","8:15 a.m","No","No",0,0,0,0,""
"Z013",989239,169329,"PKC","District 20 Pre - K Center At 1668 46 Street","","1668 46th St","K",11204,"718-431-8900","dgounar@schools.nyc.gov","",1,180,5,9,"20Z013","apply","8:15 a.m","No","No",0,0,0,0,""
"Z014",995767,154989,"PKC","Brooklyn's Daily Discovery Pre - K Center At 1215 Avenue X","","1215 Ave X","K",11235,"718-368-8660","jskop@schools.nyc.gov","",1,108,5,9,"21Z014","apply","8:15 a.m","No","No",0,0,0,0,""
"Z015",979937,196397,"PKC","District 2 Pre - K Center At 2 - 26 Washington Street","","2 - 26 Washington St","M",10004,"212-422-6310","ajacko@schools.nyc.gov","",1,108,5,9,"02Z015","apply","8:00 a.m","No","No",0,0,0,0,""
"Z016",1015126,208814,"PKC","Mosaic Pre - K Center At 46 - 16 76 Street","","46 - 16 76th St","Q",11373,"718-424-2861","btekverk@schools.nyc.gov","",1,108,5,9,"24Z016","apply","8:15 a.m","No","No",0,0,0,0,""
"Z017",1042225,196805,"PKC","District 29 Pre - K Center At 168 - 42 Jamaica Avenue","","168 - 42 Jamaica Ave","Q",11432,"718-480-2540","jdonohu3@schools.nyc.gov","",1,126,5,9,"29Z017","apply","Contact program about start time","Contact program about extended hours","Contact program about extended hours",0,0,0,0,""
"Z018",1039192,196355,"PKC","District 28 Pre - K Center At89 - 14 Parsons Blvd","","89 - 14 Parsons Blvd","Q",11432,"718-557-8760","dduff@schools.nyc.gov","",1,72,5,9,"28Z018","apply","8:00 a.m","No","No",0,0,0,0,""
"Z019",1034164,195085,"PKC","District 28 Pre - K Center At132 - 10 Jamaica Avenue","","132 - 10 Jamaica Ave","Q",11418,"718-298-7900","dduff@schools.nyc.gov","",1,90,5,9,"28Z019","apply","8:15 a.m","No","No",0,0,0,0,""
"Z020",1057653,199787,"PKC","District 29 Pre - K Center At 100 - 01 Springfield Boulevard","","100 - 05 Springfield Blvd","Q",11429,"718-736-1890","jdonohu3@schools.nyc.gov","",1,162,5,9,"29Z020","apply","Contact program about start time","Contact program about extended hours","Contact program about extended hours",0,0,0,0,""
"Z021",1019209,219164,"PKC","District 30 Pre - K Center At 96 - 10 23 Avenue","","96 - 10 23rd Ave","Q",11369,"718-533-5030","mcerff@schools.nyc.gov","",1,108,5,9,"30Z021","apply","8:15 a.m","No","No",109,0,0,0,""
"Z022",1018342,209976,"PKC","Mosaic Pre - K Center At 44 - 15 Judge Street","","44 - 15 Judge St","Q",11373,"718-396-3739","btekverk@schools.nyc.gov","",1,144,5,9,"24Z022","apply","8:15 a.m","No","No",0,0,0,0,""
"Z023",1016453,194886,"PKC","Mosaic Pre - K Center At 68 - 20 Myrtle Avenue","","68 - 20 Myrtle Ave","Q",11385,"718-326-8170","btekverk@schools.nyc.gov","",1,280,5,9,"24Z023","apply","8:15 a.m","No","No",0,0,0,0,""
"Z024",1032134,197821,"PKC","District 28 Pre - K Center At80 - 30 Kew Gardens Road","","80 - 30 Kew Gdns Rd","Q",11415,"718-558-6300","dduff@schools.nyc.gov","",1,72,5,9,"28Z024","apply","8:00 a.m","No","No",0,0,0,0,""
"Z025",944667,167010,"PKC","The Richmond Pre - K Center At 1625 Forest Avenue","","1625 Frst Ave","R",10302,"212-422-6310","ewillia15@schools.nyc.gov","",1,90,5,9,"31Z025","apply","8:15 a.m","No","No",0,0,0,0,""
"Z026",934417,159841,"PKC","The Richmond Pre - K Center At 1 Teleport Drive","","1 Teleport Dr","R",10314,"718-477-8980","ewillia15@schools.nyc.gov","",1,144,5,9,"31Z026","apply","8:30 a.m","No","No",0,0,0,0,""
"Z027",962771,173642,"PKC","The Richmond Pre - K Center At 120 Stuyvesant Place","","120 Stuyvesant Pl","R",10301,"718-816-3340","ewillia15@schools.nyc.gov","",1,108,5,9,"31Z027","apply","8:30 a.m","No","No",0,0,0,0,""
"Z028",1004715,232921,"PKC","Learning Through Play Pre - K Center At 80 Bruckner Boulevard","","80 Bruckner Blvd","X",10454,"718-401-0510","crahyne2@schools.nyc.gov","",1,90,5,9,"07Z028","apply","8:30 a.m","No","No",0,0,0,0,""
"Z029",1010311,235124,"PKC","Learning Through Play Pre - K Center At 535 Union Avenue","","535 Un Ave","X",10455,"718-292-4120","crahyne2@schools.nyc.gov","",1,180,5,9,"07Z029","apply","8:00 a.m","No","No",0,0,0,0,""
"Z031",991927,210500,"PKC","District 2 Pre - K Center At 425 East 35th Street","","425 East 35th St","M",10016,"212-251-6660","ajacko@schools.nyc.gov","",1,126,5,9,"02Z031","apply","8:00 a.m","No","No",0,0,0,0,""
"Z032",985452,216762,"PKC","District 2 Pre - K Center At 525 West 44 Street","","525 West 44th St","M",10036,"212-315-7161","ajacko@schools.nyc.gov","",1,54,5,9,"02Z032","apply","8:45 a.m","No","No",0,0,0,0,""
"Z033",985555,208518,"PKC","District 2 Pre - K Center At 590 Sixth Avenue","","590 Sixth Ave","M",10011,"917-305-1030","ajacko@schools.nyc.gov","",1,108,5,9,"02Z033","apply","8:30 a.m","No","No",0,0,0,0,""
"Z034",983653,197502,"PKC","District 2 Pre - K Center At 1 Peck Slip","","1 Peck Slip","M",10038,"212-312-6280","ajacko@schools.nyc.gov","",1,126,5,9,"02Z034","apply","8:45 a.m","No","No",0,0,0,0,""
"Z037",1022042,250529,"PKC","District 11 Pre - K Center At 800 Lydig Avenue","","800 Lydig Ave","X",10462,"718-794-2360","dalford@schools.nyc.gov","",1,54,5,9,"11Z037","apply","8:45 a.m","No","No",0,0,0,0,""
"Z038",1021544,246676,"PKC","District 11 Pre - K Center At 1684 White Plains Road","","1684 White Plns Rd","X",10462,"718-239-5910","dalford@schools.nyc.gov","",1,36,5,9,"11Z038","apply","8:00 a.m","No","No",0,0,0,0,""
"Z039",1024604,267771,"PKC","District 11 Pre - K Center At 4520 Matilda Avenue","","4520 Matilda Ave","X",10470,"718-325-4370","dalford@schools.nyc.gov","",1,36,5,9,"11Z039","apply","8:15 a.m","No","No",0,0,0,0,""
"Z042",987635,183726,"PKC","The Little Brooklyn Pre - K Center At 211 8th Street","","211 8th St","K",11215,"718-840-5678","minterl@schools.nyc.gov","",1,18,5,9,"15Z042","apply","Contact program about start time","Contact program about extended hours","Contact program about extended hours",0,0,0,0,""
"Z046",1019851,198603,"PKC","Mosaic Pre - K Center At 67 - 54 80 Street","","67 - 54 80th St","Q",11379,"718-326-8243","btekverk@schools.nyc.gov","",1,36,5,9,"24Z046","apply","8:15 a.m","No","No",0,0,0,0,""
"Z051",1042285,192115,"PKC","District 28 Pre - K Center At109 - 20 Union Hall Street","","109 - 20 Un Hall St","Q",11433,"718-526-1906","dduff@schools.nyc.gov","",1,36,5,9,"28Z051","apply","Contact program about start time","Contact program about extended hours","Contact program about extended hours",0,0,0,0,""
"Z056",1008066,216884,"PKC","District 30 Pre - K Center At 30 - 45 42 Street","","30 - 45 42nd St","Q",11103,"718-204-6830","mcerff@schools.nyc.gov","",1,54,5,9,"30Z056","apply","8:15 a.m","No","No",0,0,0,0,""
"Z058",996612,211498,"PKC","District 30 Pre - K Center At 48 - 09 Center Boulevard","","48 - 09 Ctr Blvd","Q",11101,"718-533-5030","mcerff@schools.nyc.gov","",1,36,5,9,"30Z058","apply","8:15 a.m","No","No",0,0,0,0,""
"Z063",999074,164551,"PKC","The Joan Snow Pre - K Center At 1340 East 29 Street","","1340 East 29th St","K",11210,"718-942-4446","cquigley@schools.nyc.gov","",1,252,5,9,"22Z063","apply","8:30 a.m","No","No",0,0,0,0,""
"Z064",1000492,170333,"PKC","The Joan Snow Pre - K Center At 3610 Glenwood Road","","3610 Glenwood Rd","K",11218,"347-435-3927","cquigley@schools.nyc.gov","",1,144,5,9,"22Z064","apply","8:15 a.m","No","No",0,0,0,0,""
"Z065",982673,199218,"PKC","District 2 Pre - K Center At 52 Chambers Street","","52 Chambers St","M",10007,"212-323-9539","ajacko@schools.nyc.gov","",1,72,5,9,"02Z065","apply","8:15 a.m","No","No",0,0,0,0,""
"Z066",1005417,246614,"PKC","Garden Of Learning And Discovery Pre - K Center At 1434 Ogden Avenue","","1434 Ogden Ave","X",10452,"718-583-8975","rbatista@schools.nyc.gov","",1,90,5,9,"09Z066","apply","8:15 a.m","No","No",0,0,0,0,""
"Z067",981193,163156,"PKC","District 20 Pre - K Center At 1355 84 Street","","1355 84th St","K",11228,"718-621-8510","dgounar@schools.nyc.gov","",1,162,5,9,"20Z067","apply","8:15 a.m","No","No",0,0,0,0,""
"Z070",1006150,215923,"PKC","District 30 Pre - K Center At 3252 37th Street","","3252 37th St","Q",11103,"929-424-4756","mcerff@schools.nyc.gov","",1,270,5,9,"30Z070","apply","8:30 a.m","No","No",109,0,0,0,""
"Z072",977144,165850,"PKC","District 20 Pre - K Center At 8501 5th Avenue","","8501 5th Ave","K",11209,"718-439-2960","dgounar@schools.nyc.gov","",1,18,5,9,"20Z072","apply","8:15 a.m","No","No",0,0,0,0,""
"Z073",979838,167403,"PKC","District 20 Pre - K Center At 7415 Ft. Hamilton Parkway","","7415 Ft Hamilton Pkwy","K",11228,"718-333-5745","dgounar@schools.nyc.gov","",1,270,5,9,"20Z073","apply","8:15 a.m","No","No",0,0,0,0,""
"Z074",978001,174150,"PKC","District 20 Pre - K Center At 140 58th Street","","140 58th St","K",11220,"718-439-2200","dgounar@schools.nyc.gov","",1,126,5,9,"20Z074","apply","8:15 a.m","No","No",0,0,0,0,""
"Z075",981971,161531,"PKC","District 20 Pre - K Center At 21 Bay 11th Street","","21 Bay 11th St","K",11214,"347-587-4797","dgounar@schools.nyc.gov","",1,288,5,9,"20Z075","apply","8:15 a.m","No","No",0,0,0,0,""
"Z076",984606,180147,"PKC","The Little Brooklyn Pre - K Center At 173 - 177 25th Street","","173 - 177 25th St","K",11232,"718-686-2282","minterl@schools.nyc.gov","",1,108,5,9,"15Z076","apply","Contact program about start time","Contact program about extended hours","Contact program about extended hours",0,0,0,0,""
